member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
M001183,S001202,Joe Manchin,Luther Strange,4,6,1
B001236,S000148,John Boozman,Charles Schumer,14,16,1
K000393,V000128,John Kennedy,Chris Van Hollen,13,17,1
S001194,W000805,Brian Schatz,Mark Warner,15,16,0
D000618,F000062,Steve Daines,Dianne Feinstein,14,17,0
C000567,L000575,Thad Cochran,James Lankford,10,10,0
F000062,S001181,Dianne Feinstein,Jeanne Shaheen,15,16,0
S001141,W000805,Jeff Sessions,Mark Warner,1,1,0
C000127,S000770,Maria Cantwell,Debbie Stabenow,15,16,1
C001035,G000562,Susan Collins,Cory Gardner,16,17,1
B001267,J000293,Michael Bennet,Ron Johnson,14,17,0
D000622,K000384,Tammy Duckworth,Tim Kaine,13,15,0
C000141,D000607,Benjamin Cardin,Joe Donnelly,15,17,1
D000618,U000039,Steve Daines,Tom Udall,14,17,0
H001046,W000779,Martin Heinrich,Ron Wyden,11,16,0
S001198,W000437,Dan Sullivan,Roger Wicker,16,16,1
P000612,V000128,David Perdue,Chris Van Hollen,13,17,1
C001070,T000476,Bob Casey,Thom Tillis,15,17,1
P000603,S000320,Rand Paul,Richard Shelby,7,17,0
C000141,N000032,Benjamin Cardin,Bill Nelson,15,17,1
B001288,P000595,Cory Booker,Gary Peters,14,16,1
M000133,W000802,Edward Markey,Sheldon Whitehouse,14,17,0
B001277,K000384,Richard Blumenthal,Tim Kaine,14,17,1
F000463,H001069,Deb Fischer,Heidi Heitkamp,15,16,2
C000127,D000563,Maria Cantwell,Richard Durbin,15,16,0
B001261,K000367,John Barrasso,Amy Klobuchar,14,16,1
M001176,S001198,Jeff Merkley,Dan Sullivan,11,16,0
I000024,M001111,James Inhofe,Patty Murray,10,15,0
B001277,B001236,Richard Blumenthal,John Boozman,12,16,2
I000055,S001181,Johnny Isakson,Jeanne Shaheen,12,13,0
H001041,M001111,Dean Heller,Patty Murray,11,16,0
P000612,S000148,David Perdue,Charles Schumer,15,17,1
K000383,S001194,Angus King,Brian Schatz,15,16,0
D000618,R000584,Steve Daines,Jim Risch,16,17,1
B001288,B000944,Cory Booker,Sherrod Brown,15,16,0
C001035,G000386,Susan Collins,Charles Grassley,16,17,2
H000338,J000293,Orrin Hatch,Ron Johnson,15,17,0
H001061,S001184,John Hoeven,Tim Scott,16,16,1
B000944,H001079,Sherrod Brown,Cindy Hyde-Smith,7,7,0
M000303,S000770,John McCain,Debbie Stabenow,6,7,1
C000880,W000817,Michael Crapo,Elizabeth Warren,11,17,0
K000383,W000802,Angus King,Sheldon Whitehouse,16,17,0
D000622,M000639,Tammy Duckworth,Robert Menendez,12,14,0
R000122,W000779,Jack Reed,Ron Wyden,12,17,0
F000444,N000032,Jeff Flake,Bill Nelson,12,15,1
C000141,C001075,Benjamin Cardin,Bill Cassidy,13,16,1
A000360,B001135,Lamar Alexander,Richard Burr,14,14,1
C001095,S000148,Tom Cotton,Charles Schumer,14,17,1
C001071,F000062,Bob Corker,Dianne Feinstein,12,16,0
H001046,R000595,Martin Heinrich,Marco Rubio,14,15,0
M000639,R000595,Robert Menendez,Marco Rubio,13,16,1
B000575,F000062,Roy Blunt,Dianne Feinstein,14,17,0
H000338,M001183,Orrin Hatch,Joe Manchin,15,17,1
B001230,U000039,Tammy Baldwin,Tom Udall,17,17,1
S000148,T000461,Charles Schumer,Patrick Toomey,11,16,1
C001098,U000039,Ted Cruz,Tom Udall,12,16,0
B001288,M001176,Cory Booker,Jeff Merkley,14,16,0
G000386,W000805,Charles Grassley,Mark Warner,16,17,1
M001183,U000039,Joe Manchin,Tom Udall,14,17,0
F000062,R000122,Dianne Feinstein,Jack Reed,16,17,0
G000555,H001046,Kirsten Gillibrand,Martin Heinrich,11,16,0
B001230,C001075,Tammy Baldwin,Bill Cassidy,13,16,1
C001075,C001098,Bill Cassidy,Ted Cruz,14,15,1
C001113,L000575,Catherine Cortez Masto,James Lankford,13,16,0
H001061,T000476,John Hoeven,Thom Tillis,16,16,1
B001277,C001088,Richard Blumenthal,Christopher Coons,14,17,1
B000944,F000062,Sherrod Brown,Dianne Feinstein,16,17,1
G000555,Y000064,Kirsten Gillibrand,Todd Young,10,17,0
C001095,P000612,Tom Cotton,David Perdue,16,17,2
N000032,S000148,Bill Nelson,Charles Schumer,16,17,1
S001202,W000805,Luther Strange,Mark Warner,5,6,1
G000555,J000300,Kirsten Gillibrand,Doug Jones,6,9,0
K000393,W000805,John Kennedy,Mark Warner,16,17,2
G000555,H001061,Kirsten Gillibrand,John Hoeven,9,16,0
S000033,S000148,Bernard Sanders,Charles Schumer,10,17,0
H001041,L000174,Dean Heller,Patrick Leahy,12,16,0
B001267,C000127,Michael Bennet,Maria Cantwell,15,16,1
C000127,I000024,Maria Cantwell,James Inhofe,12,15,1
H001042,M000355,Mazie Hirono,Mitch McConnell,14,16,0
H001079,S000320,Cindy Hyde-Smith,Richard Shelby,7,7,0
C000141,U000039,Benjamin Cardin,Tom Udall,15,17,0
C001075,S000033,Bill Cassidy,Bernard Sanders,8,16,0
S001184,W000817,Tim Scott,Elizabeth Warren,12,17,0
G000359,W000805,Lindsey Graham,Mark Warner,14,15,0
B000575,H001079,Roy Blunt,Cindy Hyde-Smith,7,7,0
I000055,S001198,Johnny Isakson,Dan Sullivan,14,14,0
H001041,L000577,Dean Heller,Mike Lee,10,17,1
B001230,N000032,Tammy Baldwin,Bill Nelson,15,17,0
C000880,S000770,Michael Crapo,Debbie Stabenow,15,17,1
B001267,R000605,Michael Bennet,Mike Rounds,16,17,2
S000770,T000250,Debbie Stabenow,John Thune,16,17,0
B000575,B001288,Roy Blunt,Cory Booker,13,16,1
B001267,T000461,Michael Bennet,Patrick Toomey,12,16,1
L000577,S001197,Mike Lee,Ben Sasse,10,17,1
I000055,T000461,Johnny Isakson,Patrick Toomey,11,14,0
C001075,S001141,Bill Cassidy,Jeff Sessions,1,1,0
B001267,M001111,Michael Bennet,Patty Murray,13,16,0
B001288,C001071,Cory Booker,Bob Corker,11,15,1
C000174,K000367,Thomas Carper,Amy Klobuchar,15,16,0
B001267,S001202,Michael Bennet,Luther Strange,5,6,1
K000352,S001197,Jon Kyl,Ben Sasse,2,2,0
C001071,H001079,Bob Corker,Cindy Hyde-Smith,5,6,0
C001075,D000618,Bill Cassidy,Steve Daines,16,16,1
L000575,M001170,James Lankford,Claire McCaskill,15,17,0
C000880,D000563,Michael Crapo,Richard Durbin,12,17,0
K000384,P000612,Tim Kaine,David Perdue,16,17,2
C001035,R000307,Susan Collins,Pat Roberts,16,17,1
D000563,T000250,Richard Durbin,John Thune,13,17,0
F000062,S001198,Dianne Feinstein,Dan Sullivan,13,16,0
S001181,W000817,Jeanne Shaheen,Elizabeth Warren,13,16,0
S001141,S001181,Jeff Sessions,Jeanne Shaheen,1,1,0
G000562,S000320,Cory Gardner,Richard Shelby,17,17,0
S000148,V000128,Charles Schumer,Chris Van Hollen,15,17,1
F000463,F000444,Deb Fischer,Jeff Flake,13,14,1
B001230,D000607,Tammy Baldwin,Joe Donnelly,15,17,1
C000127,W000817,Maria Cantwell,Elizabeth Warren,13,16,0
C001098,D000607,Ted Cruz,Joe Donnelly,14,16,1
D000563,F000457,Richard Durbin,Al Franken,6,8,0
H001061,R000605,John Hoeven,Mike Rounds,16,16,1
E000285,W000805,Michael Enzi,Mark Warner,16,17,0
B001261,M000133,John Barrasso,Edward Markey,12,17,0
H001041,M000303,Dean Heller,John McCain,7,7,1
C001088,S000148,Christopher Coons,Charles Schumer,16,17,1
I000055,P000595,Johnny Isakson,Gary Peters,13,14,0
K000367,W000802,Amy Klobuchar,Sheldon Whitehouse,16,16,0
C001056,W000805,John Cornyn,Mark Warner,15,16,1
B001135,L000575,Richard Burr,James Lankford,16,16,0
H001079,S001181,Cindy Hyde-Smith,Jeanne Shaheen,6,6,0
G000562,T000464,Cory Gardner,Jon Tester,15,17,1
G000386,S001203,Charles Grassley,Tina Smith,8,9,1
B001261,K000383,John Barrasso,Angus King,16,17,1
B001288,S001181,Cory Booker,Jeanne Shaheen,13,15,0
L000575,R000595,James Lankford,Marco Rubio,15,16,0
C000141,R000584,Benjamin Cardin,Jim Risch,13,17,1
D000622,S001197,Tammy Duckworth,Ben Sasse,11,15,0
B000944,I000055,Sherrod Brown,Johnny Isakson,12,14,0
B001277,M001170,Richard Blumenthal,Claire McCaskill,14,17,2
F000457,M000133,Al Franken,Edward Markey,7,8,0
B000944,L000577,Sherrod Brown,Mike Lee,7,17,0
H001076,H001069,Margaret Hassan,Heidi Heitkamp,17,17,1
J000293,M001169,Ron Johnson,Christopher Murphy,11,17,0
L000575,M000639,James Lankford,Robert Menendez,12,16,0
C000127,M001176,Maria Cantwell,Jeff Merkley,13,16,0
K000393,M001111,John Kennedy,Patty Murray,12,16,0
I000055,S000033,Johnny Isakson,Bernard Sanders,6,14,0
B001230,H000338,Tammy Baldwin,Orrin Hatch,14,17,0
K000393,R000605,John Kennedy,Mike Rounds,17,17,2
C001098,H000338,Ted Cruz,Orrin Hatch,15,16,1
S000320,W000437,Richard Shelby,Roger Wicker,17,17,0
P000449,S001203,Rob Portman,Tina Smith,8,9,0
C001113,M000934,Catherine Cortez Masto,Jerry Moran,13,15,0
L000575,N000032,James Lankford,Bill Nelson,15,17,0
J000300,S001197,Doug Jones,Ben Sasse,8,9,1
R000584,Y000064,Jim Risch,Todd Young,16,17,1
C000127,C000174,Maria Cantwell,Thomas Carper,15,16,0
E000285,K000393,Michael Enzi,John Kennedy,17,17,0
D000618,P000449,Steve Daines,Rob Portman,17,17,1
B001230,I000055,Tammy Baldwin,Johnny Isakson,11,14,0
G000359,M001111,Lindsey Graham,Patty Murray,10,14,0
E000285,R000307,Michael Enzi,Pat Roberts,17,17,0
B001288,W000817,Cory Booker,Elizabeth Warren,15,16,0
F000444,W000437,Jeff Flake,Roger Wicker,13,15,1
K000383,P000612,Angus King,David Perdue,16,17,2
C001113,S000148,Catherine Cortez Masto,Charles Schumer,16,16,0
F000463,F000457,Deb Fischer,Al Franken,7,8,0
J000293,S001141,Ron Johnson,Jeff Sessions,1,1,0
E000285,G000359,Michael Enzi,Lindsey Graham,15,15,0
B001277,B001135,Richard Blumenthal,Richard Burr,11,16,1
M001111,R000307,Patty Murray,Pat Roberts,12,16,0
B001267,W000805,Michael Bennet,Mark Warner,17,17,2
F000444,P000612,Jeff Flake,David Perdue,13,15,1
G000555,L000575,Kirsten Gillibrand,James Lankford,9,17,0
M001176,S001184,Jeff Merkley,Tim Scott,12,17,0
J000293,S001194,Ron Johnson,Brian Schatz,12,16,0
G000359,R000605,Lindsey Graham,Mike Rounds,15,15,0
M000303,W000817,John McCain,Elizabeth Warren,5,7,0
I000024,K000367,James Inhofe,Amy Klobuchar,12,15,1
K000393,S000770,John Kennedy,Debbie Stabenow,16,17,2
H001079,V000128,Cindy Hyde-Smith,Chris Van Hollen,7,7,0
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,16,16,0
B001277,C001113,Richard Blumenthal,Catherine Cortez Masto,14,16,0
M001153,S001203,Lisa Murkowski,Tina Smith,8,9,1
C001088,L000575,Christopher Coons,James Lankford,15,17,0
R000584,T000250,Jim Risch,John Thune,16,17,0
C001047,C000141,Shelley Capito,Benjamin Cardin,14,17,1
B000944,M000303,Sherrod Brown,John McCain,6,7,0
G000386,H001079,Charles Grassley,Cindy Hyde-Smith,7,7,0
C001035,G000555,Susan Collins,Kirsten Gillibrand,11,17,0
D000618,H000338,Steve Daines,Orrin Hatch,17,17,1
D000563,K000383,Richard Durbin,Angus King,14,17,0
B000575,M000355,Roy Blunt,Mitch McConnell,17,17,0
I000055,J000300,Johnny Isakson,Doug Jones,8,8,0
H001076,T000476,Margaret Hassan,Thom Tillis,16,17,0
W000437,W000779,Roger Wicker,Ron Wyden,10,17,1
B001135,S000148,Richard Burr,Charles Schumer,13,16,1
L000577,S001198,Mike Lee,Dan Sullivan,9,16,1
B001261,C000880,John Barrasso,Michael Crapo,16,17,0
C001056,E000285,John Cornyn,Michael Enzi,16,16,0
C001098,P000449,Ted Cruz,Rob Portman,15,16,1
B001261,T000250,John Barrasso,John Thune,17,17,0
B001288,H001042,Cory Booker,Mazie Hirono,14,15,0
H001042,L000575,Mazie Hirono,James Lankford,13,16,0
C000567,P000612,Thad Cochran,David Perdue,10,10,0
M000133,S001203,Edward Markey,Tina Smith,7,9,0
M001170,S000148,Claire McCaskill,Charles Schumer,16,17,1
C001056,R000605,John Cornyn,Mike Rounds,16,16,1
C001056,M001111,John Cornyn,Patty Murray,12,16,0
C000127,K000367,Maria Cantwell,Amy Klobuchar,15,15,1
C001056,S001202,John Cornyn,Luther Strange,6,6,1
B001261,F000457,John Barrasso,Al Franken,7,8,0
H001042,W000437,Mazie Hirono,Roger Wicker,14,16,0
S001203,W000437,Tina Smith,Roger Wicker,8,9,1
P000449,S000033,Rob Portman,Bernard Sanders,8,17,0
S000148,W000437,Charles Schumer,Roger Wicker,15,17,1
T000464,W000802,Jon Tester,Sheldon Whitehouse,15,17,0
D000622,G000562,Tammy Duckworth,Cory Gardner,12,15,0
J000300,W000437,Doug Jones,Roger Wicker,9,9,0
K000383,W000805,Angus King,Mark Warner,17,17,2
M001170,R000307,Claire McCaskill,Pat Roberts,16,17,1
S001197,T000464,Ben Sasse,Jon Tester,14,17,2
F000062,M001176,Dianne Feinstein,Jeff Merkley,15,17,0
M000355,S000770,Mitch McConnell,Debbie Stabenow,16,17,0
G000562,R000595,Cory Gardner,Marco Rubio,16,16,1
M001111,S001181,Patty Murray,Jeanne Shaheen,12,15,0
C001070,F000444,Bob Casey,Jeff Flake,11,15,1
R000605,W000817,Mike Rounds,Elizabeth Warren,12,17,0
E000295,U000039,Joni Ernst,Tom Udall,14,17,0
B001277,S001194,Richard Blumenthal,Brian Schatz,14,16,0
N000032,T000250,Bill Nelson,John Thune,16,17,0
H000338,H001046,Orrin Hatch,Martin Heinrich,15,16,0
H001061,M000133,John Hoeven,Edward Markey,11,16,0
C000174,F000062,Thomas Carper,Dianne Feinstein,15,17,0
H001061,W000437,John Hoeven,Roger Wicker,16,16,1
G000359,P000612,Lindsey Graham,David Perdue,15,15,0
B001135,J000293,Richard Burr,Ron Johnson,15,16,0
H001079,P000603,Cindy Hyde-Smith,Rand Paul,1,7,0
A000360,U000039,Lamar Alexander,Tom Udall,13,15,1
M000133,S001181,Edward Markey,Jeanne Shaheen,13,16,0
C000127,H001041,Maria Cantwell,Dean Heller,13,16,1
P000603,P000612,Rand Paul,David Perdue,7,17,0
N000032,V000128,Bill Nelson,Chris Van Hollen,14,17,1
J000300,M001153,Doug Jones,Lisa Murkowski,9,9,0
B000944,K000367,Sherrod Brown,Amy Klobuchar,16,16,1
P000595,S001197,Gary Peters,Ben Sasse,15,17,2
G000562,W000802,Cory Gardner,Sheldon Whitehouse,15,17,0
F000457,H001042,Al Franken,Mazie Hirono,8,8,0
C001113,T000464,Catherine Cortez Masto,Jon Tester,14,16,0
J000293,M001170,Ron Johnson,Claire McCaskill,14,17,0
P000449,R000307,Rob Portman,Pat Roberts,17,17,1
H001075,W000805,Kamala Harris,Mark Warner,15,17,1
B001261,H001079,John Barrasso,Cindy Hyde-Smith,7,7,0
C001095,W000805,Tom Cotton,Mark Warner,15,17,2
I000055,W000802,Johnny Isakson,Sheldon Whitehouse,12,14,0
G000562,R000122,Cory Gardner,Jack Reed,15,17,0
I000055,U000039,Johnny Isakson,Tom Udall,11,14,0
B001236,Y000064,John Boozman,Todd Young,16,16,1
H001061,M001153,John Hoeven,Lisa Murkowski,15,16,1
B001261,B001288,John Barrasso,Cory Booker,13,16,0
H001042,T000250,Mazie Hirono,John Thune,14,16,0
K000352,R000605,Jon Kyl,Mike Rounds,2,2,0
C001047,R000584,Shelley Capito,Jim Risch,16,17,1
C000567,E000285,Thad Cochran,Michael Enzi,10,10,0
F000062,W000802,Dianne Feinstein,Sheldon Whitehouse,16,17,0
C001047,F000463,Shelley Capito,Deb Fischer,16,16,2
B001236,W000817,John Boozman,Elizabeth Warren,12,16,0
C001056,P000612,John Cornyn,David Perdue,16,16,1
C001035,M000639,Susan Collins,Robert Menendez,14,16,2
M000639,S000320,Robert Menendez,Richard Shelby,13,16,0
M001170,V000128,Claire McCaskill,Chris Van Hollen,14,17,1
S001184,T000461,Tim Scott,Patrick Toomey,13,16,1
S000148,S001181,Charles Schumer,Jeanne Shaheen,15,16,0
C000567,R000605,Thad Cochran,Mike Rounds,10,10,0
S000033,T000464,Bernard Sanders,Jon Tester,10,17,0
C000567,M001111,Thad Cochran,Patty Murray,6,10,0
C000567,S001202,Thad Cochran,Luther Strange,6,6,0
I000024,M000303,James Inhofe,John McCain,7,7,1
L000577,W000817,Mike Lee,Elizabeth Warren,8,17,0
L000174,U000039,Patrick Leahy,Tom Udall,15,16,0
L000577,M000639,Mike Lee,Robert Menendez,6,16,1
F000457,H001061,Al Franken,John Hoeven,6,7,0
M001170,S001203,Claire McCaskill,Tina Smith,8,9,1
H001041,P000595,Dean Heller,Gary Peters,15,17,2
G000562,H001046,Cory Gardner,Martin Heinrich,15,16,0
E000285,M001169,Michael Enzi,Christopher Murphy,13,17,0
M001176,S001197,Jeff Merkley,Ben Sasse,11,17,0
L000575,S001198,James Lankford,Dan Sullivan,15,16,0
C001047,C001070,Shelley Capito,Bob Casey,15,17,1
C001113,J000293,Catherine Cortez Masto,Ron Johnson,12,16,0
L000575,M001183,James Lankford,Joe Manchin,14,17,0
D000563,M000355,Richard Durbin,Mitch McConnell,13,17,0
B000575,K000383,Roy Blunt,Angus King,16,17,2
C000174,I000055,Thomas Carper,Johnny Isakson,13,14,0
G000386,R000595,Charles Grassley,Marco Rubio,16,16,1
E000295,R000584,Joni Ernst,Jim Risch,16,17,1
M001169,M001111,Christopher Murphy,Patty Murray,16,16,0
B000575,M000133,Roy Blunt,Edward Markey,12,17,0
C001071,K000383,Bob Corker,Angus King,14,16,2
B001236,W000805,John Boozman,Mark Warner,15,16,1
M000303,S001141,John McCain,Jeff Sessions,1,1,0
S001194,S000148,Brian Schatz,Charles Schumer,16,16,0
F000457,N000032,Al Franken,Bill Nelson,8,8,0
I000055,M001176,Johnny Isakson,Jeff Merkley,9,14,0
D000622,G000386,Tammy Duckworth,Charles Grassley,12,15,0
A000360,R000584,Lamar Alexander,Jim Risch,14,15,1
M000303,W000802,John McCain,Sheldon Whitehouse,6,7,0
C001047,L000174,Shelley Capito,Patrick Leahy,12,16,0
L000577,M001176,Mike Lee,Jeff Merkley,8,17,0
H001046,J000300,Martin Heinrich,Doug Jones,8,8,0
C001035,H001061,Susan Collins,John Hoeven,15,16,1
H001061,M000639,John Hoeven,Robert Menendez,12,15,1
H001041,K000367,Dean Heller,Amy Klobuchar,13,16,1
J000293,P000603,Ron Johnson,Rand Paul,9,17,0
B001267,P000612,Michael Bennet,David Perdue,16,17,2
B000944,C000127,Sherrod Brown,Maria Cantwell,16,16,0
B001288,D000563,Cory Booker,Richard Durbin,15,16,0
F000062,I000024,Dianne Feinstein,James Inhofe,12,16,0
H001079,K000384,Cindy Hyde-Smith,Tim Kaine,7,7,0
C001088,C001113,Christopher Coons,Catherine Cortez Masto,15,16,0
M000934,S001198,Jerry Moran,Dan Sullivan,15,15,1
R000122,R000584,Jack Reed,Jim Risch,14,17,0
C000174,L000577,Thomas Carper,Mike Lee,8,17,0
H001076,L000575,Margaret Hassan,James Lankford,15,17,0
D000563,H001079,Richard Durbin,Cindy Hyde-Smith,7,7,0
C000127,P000595,Maria Cantwell,Gary Peters,15,16,1
S000033,S001194,Bernard Sanders,Brian Schatz,10,16,0
G000555,S000320,Kirsten Gillibrand,Richard Shelby,10,17,0
J000300,W000779,Doug Jones,Ron Wyden,6,9,0
C001095,E000285,Tom Cotton,Michael Enzi,16,17,0
W000779,Y000064,Ron Wyden,Todd Young,10,17,1
H001042,K000383,Mazie Hirono,Angus King,15,16,0
C001088,J000293,Christopher Coons,Ron Johnson,14,17,0
B001277,M001183,Richard Blumenthal,Joe Manchin,15,17,1
B001230,H001069,Tammy Baldwin,Heidi Heitkamp,15,17,1
C001095,R000605,Tom Cotton,Mike Rounds,16,17,2
C001098,H001069,Ted Cruz,Heidi Heitkamp,14,16,1
C001098,M000934,Ted Cruz,Jerry Moran,14,15,1
M000934,S000033,Jerry Moran,Bernard Sanders,8,16,0
C001095,S001202,Tom Cotton,Luther Strange,6,6,1
D000622,S001184,Tammy Duckworth,Tim Scott,12,15,0
F000457,S001181,Al Franken,Jeanne Shaheen,8,8,0
B000944,C001070,Sherrod Brown,Bob Casey,17,17,0
R000595,W000779,Marco Rubio,Ron Wyden,10,16,1
S001197,W000802,Ben Sasse,Sheldon Whitehouse,14,17,0
H001076,H000338,Margaret Hassan,Orrin Hatch,16,17,0
D000618,T000476,Steve Daines,Thom Tillis,17,17,1
B001261,S000770,John Barrasso,Debbie Stabenow,16,17,1
H001061,W000779,John Hoeven,Ron Wyden,9,16,1
E000285,H001075,Michael Enzi,Kamala Harris,14,17,0
M001111,W000817,Patty Murray,Elizabeth Warren,13,16,0
F000463,G000555,Deb Fischer,Kirsten Gillibrand,9,16,0
T000461,W000805,Patrick Toomey,Mark Warner,12,16,1
B001261,M000355,John Barrasso,Mitch McConnell,17,17,0
C001047,E000295,Shelley Capito,Joni Ernst,17,17,1
M000303,M001176,John McCain,Jeff Merkley,4,7,0
G000386,S001184,Charles Grassley,Tim Scott,17,17,1
C001047,F000444,Shelley Capito,Jeff Flake,13,15,1
A000360,D000563,Lamar Alexander,Richard Durbin,12,15,0
C000567,W000805,Thad Cochran,Mark Warner,9,10,0
S001194,W000437,Brian Schatz,Roger Wicker,14,16,0
C001070,R000584,Bob Casey,Jim Risch,14,17,1
B001267,S001203,Michael Bennet,Tina Smith,8,9,0
E000295,S000320,Joni Ernst,Richard Shelby,17,17,0
H001076,J000300,Margaret Hassan,Doug Jones,9,9,0
C000127,S001198,Maria Cantwell,Dan Sullivan,13,15,1
P000603,S001198,Rand Paul,Dan Sullivan,7,16,0
I000024,M000639,James Inhofe,Robert Menendez,11,15,1
F000062,W000817,Dianne Feinstein,Elizabeth Warren,15,17,0
C001035,W000437,Susan Collins,Roger Wicker,16,17,2
R000584,T000464,Jim Risch,Jon Tester,14,17,2
L000575,S001141,James Lankford,Jeff Sessions,1,1,0
B000575,F000457,Roy Blunt,Al Franken,7,8,0
M001176,W000817,Jeff Merkley,Elizabeth Warren,15,17,0
E000285,K000384,Michael Enzi,Tim Kaine,16,17,0
B001135,G000359,Richard Burr,Lindsey Graham,13,14,0
B001236,R000605,John Boozman,Mike Rounds,16,16,1
B001236,E000285,John Boozman,Michael Enzi,16,16,0
F000457,Y000064,Al Franken,Todd Young,7,8,0
B001277,E000285,Richard Blumenthal,Michael Enzi,13,17,0
D000618,M000934,Steve Daines,Jerry Moran,16,16,1
D000618,H001069,Steve Daines,Heidi Heitkamp,16,17,1
G000555,S001203,Kirsten Gillibrand,Tina Smith,7,9,0
C001071,C000880,Bob Corker,Michael Crapo,13,16,2
B001288,S000770,Cory Booker,Debbie Stabenow,14,16,1
B000575,T000250,Roy Blunt,John Thune,17,17,0
K000384,M001111,Tim Kaine,Patty Murray,13,16,0
M001169,W000805,Christopher Murphy,Mark Warner,14,17,0
B000575,C000880,Roy Blunt,Michael Crapo,16,17,2
H001061,K000352,John Hoeven,Jon Kyl,2,2,0
C001035,M001153,Susan Collins,Lisa Murkowski,17,17,2
B001236,M001111,John Boozman,Patty Murray,11,15,0
B001236,S001202,John Boozman,Luther Strange,6,6,1
B001288,H001076,Cory Booker,Margaret Hassan,14,16,0
C001098,T000476,Ted Cruz,Thom Tillis,15,16,1
S001202,V000128,Luther Strange,Chris Van Hollen,4,6,1
B001267,B001277,Michael Bennet,Richard Blumenthal,14,17,1
B001135,W000805,Richard Burr,Mark Warner,14,16,1
T000464,W000437,Jon Tester,Roger Wicker,15,17,1
E000295,P000449,Joni Ernst,Rob Portman,17,17,1
B000944,T000250,Sherrod Brown,John Thune,15,17,0
A000360,P000449,Lamar Alexander,Rob Portman,15,15,1
K000367,S001198,Amy Klobuchar,Dan Sullivan,14,16,1
B000944,C000880,Sherrod Brown,Michael Crapo,14,17,0
F000457,P000595,Al Franken,Gary Peters,8,8,0
H001079,W000817,Cindy Hyde-Smith,Elizabeth Warren,5,7,0
P000603,S001202,Rand Paul,Luther Strange,3,6,0
S000320,W000805,Richard Shelby,Mark Warner,16,17,0
E000285,V000128,Michael Enzi,Chris Van Hollen,13,17,0
H001042,K000367,Mazie Hirono,Amy Klobuchar,15,15,0
C000141,T000476,Benjamin Cardin,Thom Tillis,14,17,1
S001181,S001198,Jeanne Shaheen,Dan Sullivan,14,15,0
S001141,Y000064,Jeff Sessions,Todd Young,1,1,0
C000880,P000595,Michael Crapo,Gary Peters,15,17,2
