member_a,member_b,votes_same,bills_same,mutual_sponsorships
M000087,P000591,30,144,0
M000087,P000523,144,146,16
M000087,P000555,76,122,3
M000087,P000586,45,138,0
M000087,R000004,35,130,0
M000087,R000011,136,146,13
M000087,R000033,97,146,6
M000087,R000053,137,139,17
M000087,R000141,92,145,1
M000087,R000571,68,145,0
M000087,R000578,106,143,3
M000087,R000574,86,139,3
M000087,R000170,139,142,12
M000087,R000569,70,143,1
M000087,R000581,68,72,3
M000087,R000568,135,144,13
M000087,R000395,62,145,0
M000087,R000572,70,144,0
M000087,R000575,72,144,0
M000087,R000409,43,139,0
M000087,R000435,97,141,5
M000087,R000580,56,145,1
M000087,R000573,137,145,13
M000087,R000462,138,142,16
M000087,R000486,143,146,13
M000087,R000487,29,141,0
M000087,R000576,138,142,13
M000087,R000515,111,113,15
M000087,R000570,45,143,1
M000087,R000577,136,141,16
M000087,S001158,136,144,12
M000087,S001167,28,145,0
M000087,S000030,136,141,11
M000087,S001156,141,144,16
M000087,S001168,141,145,18
M000087,S000097,90,135,3
M000087,S001176,6,29,0
M000087,S001145,140,146,20
M000087,S001150,142,145,16
M000087,S001164,60,145,2
M000087,S001162,141,146,14
M000087,S000185,143,146,0
M000087,S001157,139,144,15
M000087,S000244,31,143,1
M000087,S000248,139,145,19
M000087,S000250,35,139,1
M000087,S001169,141,143,12
M000087,S000275,22,142,0
M000087,S001144,113,141,16
M000087,S001170,138,143,17
M000087,S000344,138,142,17
M000087,S000364,70,140,0
M000087,S001171,127,143,6
M000087,S001154,54,142,1
M000087,S001148,70,141,0
M000087,S001165,139,144,20
M000087,S000465,136,142,11
M000087,S000480,137,140,14
M000087,S000583,56,144,3
M000087,S000510,138,141,12
M000087,S001172,45,145,0
M000087,S000522,114,144,6
M000087,S000672,135,141,11
M000087,S001153,142,144,16
M000087,S001143,60,135,1
M000087,S001173,137,145,11
M000087,S001175,30,31,2
M000087,S000749,137,143,11
M000087,S000810,124,139,19
M000087,S000822,39,144,0
M000087,S001045,136,143,10
M000087,S001155,44,132,1
M000087,S001174,140,142,16
M000087,T000458,14,108,1
M000087,T000038,125,139,4
M000087,T000057,142,144,14
M000087,T000074,122,145,2
M000087,T000459,59,143,1
M000087,T000460,141,145,14
M000087,T000193,140,145,15
M000087,T000238,42,143,0
M000087,T000260,61,142,1
M000087,T000462,68,143,0
M000087,T000266,139,144,16
M000087,T000326,140,144,11
M000087,T000465,57,61,5
M000087,T000463,82,144,0
M000087,U000039,139,144,14
M000087,U000038,137,142,15
M000087,U000031,95,146,3
M000087,V000128,142,144,21
M000087,V000081,139,144,16
M000087,V000108,134,138,5
M000087,W000798,47,142,0
M000087,W000791,72,142,2
M000087,W000099,95,136,6
M000087,W000799,138,146,16
M000087,W000119,56,145,1
M000087,W000797,143,144,16
M000087,W000187,132,142,16
M000087,W000794,135,141,18
M000087,W000207,138,144,13
M000087,W000215,138,142,17
M000087,W000792,143,145,14
M000087,W000800,141,145,15
M000087,W000267,44,142,2
M000087,W000273,80,127,2
M000087,W000796,28,134,0
M000087,W000314,138,142,16
M000087,W000413,73,141,1
M000087,W000437,40,95,0
M000087,W000801,126,137,13
M000087,W000789,77,137,1
M000087,W000795,41,145,2
M000087,W000804,18,45,0
M000087,W000672,86,145,1
M000087,W000738,128,140,22
M000087,W000793,142,145,17
M000087,W000784,108,109,17
M000087,Y000062,141,145,16
M000087,Y000031,77,143,1
M000087,Y000033,62,128,3
M001138,M001158,106,135,0
M001138,M000133,42,147,0
M001138,M001146,63,142,0
M001138,M001142,59,144,1
M001138,M001163,42,147,0
M001138,M000309,45,146,1
M001138,M001165,126,148,0
M001138,M001157,116,147,0
M001138,M001143,43,145,0
M001138,M001147,107,144,1
M001138,M000388,112,139,0
M001138,M000404,40,144,0
M001138,M000312,43,146,0
M001138,M001156,121,144,0
M001138,M000472,79,143,0
M001138,M000485,53,148,0
M001138,M000508,121,145,0
M001138,M001159,103,130,1
M001138,M001166,48,148,0
M001138,M000590,42,141,0
M001138,M000627,16,51,0
M001138,M001148,43,144,0
M001138,M001137,41,143,1
M001138,M001161,57,146,0
M001138,M000689,120,146,0
M001138,M001149,47,147,0
M001138,M000714,7,16,0
M001138,M000725,36,140,0
M001138,M001144,122,144,0
M001138,M001139,112,130,1
M001138,M001150,92,147,0
M001138,M001154,43,148,1
M001138,M001167,52,148,0
M001138,M000844,47,147,0
M001138,M001160,41,144,1
M001138,M001140,46,148,1
M001138,M000934,108,142,0
M001138,M000933,46,144,0
M001138,M001168,50,147,0
M001138,M001151,89,148,0
M001138,M001169,43,145,0
M001138,M001120,44,147,0
M001138,M001152,120,145,0
M001138,M001134,124,145,1
M001138,N000002,42,144,0
M001138,N000179,42,144,0
M001138,N000015,44,147,0
M001138,N000182,123,142,0
M001138,N000147,0,0,0
M001138,N000159,0,0,0
M001138,N000181,118,142,0
M001138,O000006,45,136,0
M001138,O000007,42,147,0
M001138,O000085,40,145,0
M001138,O000107,43,133,0
M001138,P000034,42,144,0
M001138,P000096,45,145,1
M001138,P000099,42,148,0
M001138,P000583,81,109,1
M001138,P000149,45,146,0
M001138,P000588,116,145,0
M001138,P000197,5,148,0
M001138,P000587,120,143,0
M001138,P000593,43,140,0
M001138,P000258,54,145,0
M001138,P000263,101,131,0
M001138,P000265,113,148,0
M001138,P000323,91,131,0
M001138,P000373,120,141,0
M001138,P000585,83,147,0
M001138,P000592,116,141,0
M001138,P000422,48,146,0
M001138,P000589,77,143,0
M001138,P000591,123,147,0
M001138,P000523,44,148,0
M001138,P000555,77,125,1
M001138,P000586,117,141,0
M001138,R000004,116,133,0
M001138,R000011,48,148,0
M001138,R000033,82,148,0
M001138,R000053,40,141,0
M001138,R000141,88,147,0
M001138,R000571,112,148,0
M001138,R000578,77,144,1
M001138,R000574,92,142,0
M001138,R000170,45,144,0
M001138,R000569,106,146,1
M001138,R000581,24,74,0
M001138,R000568,47,146,0
M001138,R000395,109,146,0
M001138,R000572,113,146,0
M001138,R000575,100,147,0
M001138,R000409,123,142,0
M001138,R000435,80,144,1
M001138,R000580,120,148,0
M001138,R000573,50,147,0
M001138,R000462,42,144,0
M001138,R000486,43,148,0
M001138,R000487,124,144,0
M001138,R000576,44,144,0
M001138,R000515,33,115,0
M001138,R000570,119,146,0
M001138,R000577,43,143,0
M001138,S001158,50,146,0
M001138,S001167,128,148,0
M001138,S000030,42,142,0
M001138,S001156,42,146,0
M001138,S001168,44,147,0
M001138,S000097,80,138,0
M001138,S001176,26,29,0
M001138,S001145,40,148,0
M001138,S001150,44,147,0
M001138,S001164,115,147,0
M001138,S001162,47,148,0
M001138,S000185,43,148,0
M001138,S001157,45,146,1
M001138,S000244,120,146,0
M001138,S000248,41,147,0
M001138,S000250,114,142,0
M001138,S001169,45,145,0
M001138,S000275,118,145,0
M001138,S001144,63,143,1
M001138,S001170,45,145,0
M001138,S000344,43,144,0
M001138,S000364,105,143,0
M001138,S001171,54,145,0
M001138,S001154,119,144,0
M001138,S001148,104,143,0
M001138,S001165,46,146,0
M001138,S000465,47,144,0
M001138,S000480,42,142,0
M001138,S000583,117,147,1
M001138,S000510,41,143,1
M001138,S001172,123,148,0
M001138,S000522,70,147,0
M001138,S000672,46,143,0
M001138,S001153,42,146,0
M001138,S001143,99,138,0
M001138,S001173,47,147,0
M001138,S001175,9,31,0
M001138,S000749,45,145,0
M001138,S000810,44,141,0
M001138,S000822,120,147,0
M001138,S001045,46,145,0
M001138,S001155,116,135,0
M001138,S001174,40,143,0
M001138,T000458,90,111,0
M001138,T000038,47,141,0
M001138,T000057,45,146,0
M001138,T000074,63,147,0
M001138,T000459,115,146,0
M001138,T000460,46,147,0
M001138,T000193,43,147,1
M001138,T000238,120,146,0
M001138,T000260,111,144,0
M001138,T000462,110,146,0
M001138,T000266,43,146,0
M001138,T000326,41,146,0
M001138,T000465,16,61,0
M001138,T000463,100,147,0
M001138,U000039,44,146,0
M001138,U000038,46,144,0
M001138,U000031,90,148,0
M001138,V000128,43,146,0
M001138,V000081,39,146,0
M001138,V000108,41,140,0
M001138,W000798,127,145,0
M001138,W000791,105,145,0
M001138,W000099,80,138,0
M001138,W000799,46,148,0
M001138,W000119,116,148,0
M001138,W000797,42,146,0
M001138,W000187,43,144,0
M001138,W000794,40,143,1
M001138,W000207,42,146,1
M001138,W000215,45,144,0
M001138,W000792,46,147,0
M001138,W000800,42,147,0
M001138,W000267,115,145,0
M001138,W000273,81,130,0
M001138,W000796,115,137,0
M001138,W000314,43,144,0
M001138,W000413,96,144,0
M001138,W000437,76,98,0
M001138,W000801,47,137,0
M001138,W000789,89,140,0
M001138,W000795,129,148,0
M001138,W000804,32,45,0
M001138,W000672,94,147,0
M001138,W000738,42,142,0
M001138,W000793,43,147,0
M001138,W000784,32,111,0
M001138,Y000062,43,147,0
M001138,Y000031,97,145,0
M001138,Y000033,91,131,0
M001158,M000133,35,135,1
M001158,M001146,58,130,1
M001158,M001142,48,131,1
M001158,M001163,35,134,1
M001158,M000309,37,134,1
M001158,M001165,118,135,0
M001158,M001157,110,135,0
M001158,M001143,34,135,1
M001158,M001147,93,131,0
M001158,M000388,102,129,0
M001158,M000404,32,131,1
M001158,M000312,35,133,1
M001158,M001156,108,131,0
M001158,M000472,68,131,0
M001158,M000485,45,135,1
M001158,M000508,111,132,0
M001158,M001159,93,118,0
M001158,M001166,40,135,0
M001158,M000590,31,129,1
M001158,M000627,19,47,1
M001158,M001148,36,131,1
M001158,M001137,34,131,1
M001158,M001161,43,133,1
M001158,M000689,109,133,0
M001158,M001149,38,134,1
M001158,M000714,2,14,1
M001158,M000725,29,127,1
M001158,M001144,107,131,0
M001158,M001139,99,118,0
M001158,M001150,78,134,0
M001158,M001154,35,135,1
M001158,M001167,46,135,1
M001158,M000844,37,134,1
M001158,M001160,31,132,0
M001158,M001140,38,135,1
M001158,M000934,101,131,1
M001158,M000933,38,133,1
M001158,M001168,37,134,0
M001158,M001151,74,135,0
M001158,M001169,32,132,0
M001158,M001120,36,134,1
M001158,M001152,117,133,1
M001158,M001134,115,132,0
M001158,N000002,34,132,1
M001158,N000179,34,132,0
M001158,N000015,36,135,1
M001158,N000182,115,130,0
M001158,N000147,0,0,1
M001158,N000159,0,0,0
M001158,N000181,110,132,0
M001158,O000006,34,124,1
M001158,O000007,35,134,0
M001158,O000085,31,132,1
M001158,O000107,36,122,1
M001158,P000034,34,132,1
M001158,P000096,35,132,1
M001158,P000099,32,135,1
M001158,P000583,73,99,0
M001158,P000149,35,133,1
M001158,P000588,108,132,0
M001158,P000197,3,135,0
M001158,P000587,112,131,0
M001158,P000593,37,128,0
M001158,P000258,45,132,1
M001158,P000263,96,119,1
M001158,P000265,94,135,0
M001158,P000323,86,119,0
M001158,P000373,115,129,0
M001158,P000585,80,135,1
M001158,P000592,105,130,0
M001158,P000422,37,133,0
M001158,P000589,71,130,0
M001158,P000591,121,134,0
M001158,P000523,34,135,1
M001158,P000555,75,117,1
M001158,P000586,111,129,0
M001158,R000004,103,121,0
M001158,R000011,40,135,1
M001158,R000033,77,135,0
M001158,R000053,31,128,1
M001158,R000141,82,134,0
M001158,R000571,102,135,0
M001158,R000578,68,131,0
M001158,R000574,77,129,0
M001158,R000170,37,132,1
M001158,R000569,102,133,0
M001158,R000581,14,66,0
M001158,R000568,40,134,1
M001158,R000395,109,133,0
M001158,R000572,97,133,0
M001158,R000575,95,134,0
M001158,R000409,103,129,0
M001158,R000435,75,132,0
M001158,R000580,112,135,0
M001158,R000573,42,135,1
M001158,R000462,32,131,0
M001158,R000486,35,135,1
M001158,R000487,109,131,0
M001158,R000576,35,131,1
M001158,R000515,29,106,1
M001158,R000570,110,133,0
M001158,R000577,32,130,1
M001158,S001158,39,133,1
M001158,S001167,114,135,0
M001158,S000030,33,129,1
M001158,S001156,33,133,1
M001158,S001168,36,135,0
M001158,S000097,69,126,0
M001158,S001176,22,25,0
M001158,S001145,33,135,1
M001158,S001150,37,134,1
M001158,S001164,113,134,0
M001158,S001162,35,135,1
M001158,S000185,35,135,0
M001158,S001157,37,133,1
M001158,S000244,113,133,0
M001158,S000248,35,134,1
M001158,S000250,120,130,0
M001158,S001169,36,134,0
M001158,S000275,106,133,0
M001158,S001144,56,130,0
M001158,S001170,35,133,0
M001158,S000344,35,132,0
M001158,S000364,96,130,0
M001158,S001171,44,133,0
M001158,S001154,112,131,1
M001158,S001148,97,132,0
M001158,S001165,34,133,0
M001158,S000465,39,131,1
M001158,S000480,34,130,1
M001158,S000583,113,134,1
M001158,S000510,35,131,1
M001158,S001172,119,135,0
M001158,S000522,60,134,1
M001158,S000672,40,131,1
M001158,S001153,33,133,0
M001158,S001143,96,125,0
M001158,S001173,37,134,0
M001158,S001175,4,26,0
M001158,S000749,37,133,0
M001158,S000810,40,130,1
M001158,S000822,114,134,0
M001158,S001045,38,132,1
M001158,S001155,103,122,0
M001158,S001174,31,130,0
M001158,T000458,83,99,1
M001158,T000038,41,128,1
M001158,T000057,35,133,1
M001158,T000074,52,134,1
M001158,T000459,107,133,0
M001158,T000460,37,134,1
M001158,T000193,35,134,1
M001158,T000238,116,133,0
M001158,T000260,103,131,0
M001158,T000462,98,134,0
M001158,T000266,33,133,1
M001158,T000326,33,133,1
M001158,T000465,9,53,0
M001158,T000463,91,134,0
M001158,U000039,36,133,1
M001158,U000038,39,133,1
M001158,U000031,79,135,0
M001158,V000128,35,134,1
M001158,V000081,33,133,1
M001158,V000108,33,129,0
M001158,W000798,108,132,0
M001158,W000791,97,134,1
M001158,W000099,69,126,1
M001158,W000799,38,135,1
M001158,W000119,113,135,0
M001158,W000797,35,134,0
M001158,W000187,36,131,1
M001158,W000794,32,130,1
M001158,W000207,34,133,1
M001158,W000215,38,133,1
M001158,W000792,36,134,1
M001158,W000800,35,134,0
M001158,W000267,109,133,1
M001158,W000273,76,118,0
M001158,W000796,111,126,0
M001158,W000314,36,132,0
M001158,W000413,91,132,1
M001158,W000437,73,91,0
M001158,W000801,40,125,0
M001158,W000789,89,130,0
M001158,W000795,118,135,1
M001158,W000804,31,39,0
M001158,W000672,89,134,0
M001158,W000738,33,129,1
M001158,W000793,35,134,1
M001158,W000784,28,104,1
M001158,Y000062,35,134,0
M001158,Y000031,91,132,0
M001158,Y000033,80,121,1
M000133,M001146,115,143,5
M000133,M001142,122,144,9
M000133,M001163,143,147,15
M000133,M000309,142,146,13
M000133,M001165,44,147,0
M000133,M001157,55,146,0
M000133,M001143,140,145,16
M000133,M001147,72,143,1
M000133,M000388,49,138,0
M000133,M000404,136,144,16
M000133,M000312,144,146,16
M000133,M001156,28,143,0
M000133,M000472,100,144,4
M000133,M000485,134,148,8
M000133,M000508,43,144,0
M000133,M001159,52,129,0
M000133,M001166,141,148,12
M000133,M000590,135,141,14
M000133,M000627,50,51,11
M000133,M001148,140,144,12
M000133,M001137,137,143,5
M000133,M001161,127,146,5
M000133,M000689,44,145,1
M000133,M001149,137,147,12
M000133,M000714,16,16,9
M000133,M000725,137,140,17
M000133,M001144,31,143,0
M000133,M001139,42,129,0
M000133,M001150,93,146,1
M000133,M001154,146,148,8
M000133,M001167,133,148,11
M000133,M000844,139,147,8
M000133,M001160,141,144,8
M000133,M001140,141,148,12
M000133,M000934,57,142,1
M000133,M000933,140,144,17
M000133,M001168,136,147,11
M000133,M001151,99,148,2
M000133,M001169,140,145,14
M000133,M001120,140,146,7
M000133,M001152,37,144,1
M000133,M001134,36,144,0
M000133,N000002,142,144,14
M000133,N000179,142,144,14
M000133,N000015,144,147,11
M000133,N000182,35,141,0
M000133,N000147,0,0,14
M000133,N000159,0,0,0
M000133,N000181,47,141,1
M000133,O000006,129,136,12
M000133,O000007,144,147,10
M000133,O000085,141,145,17
M000133,O000107,124,133,11
M000133,P000034,140,145,17
M000133,P000096,140,145,13
M000133,P000099,143,148,13
M000133,P000583,15,109,0
M000133,P000149,138,146,14
M000133,P000588,50,144,0
M000133,P000197,37,148,1
M000133,P000587,27,142,0
M000133,P000593,135,140,14
M000133,P000258,129,145,9
M000133,P000263,59,131,1
M000133,P000265,61,148,1
M000133,P000323,57,130,0
M000133,P000373,32,140,0
M000133,P000585,95,146,4
M000133,P000592,43,140,0
M000133,P000422,137,146,11
M000133,P000589,96,143,3
M000133,P000591,27,146,0
M000133,P000523,143,148,13
M000133,P000555,72,124,2
M000133,P000586,40,140,0
M000133,R000004,33,132,0
M000133,R000011,137,148,14
M000133,R000033,96,148,3
M000133,R000053,136,141,14
M000133,R000141,91,147,1
M000133,R000571,64,147,0
M000133,R000578,100,143,2
M000133,R000574,81,141,2
M000133,R000170,138,144,12
M000133,R000569,64,145,0
M000133,R000581,71,73,2
M000133,R000568,136,146,13
M000133,R000395,60,145,0
M000133,R000572,67,146,0
M000133,R000575,70,146,0
M000133,R000409,39,141,0
M000133,R000435,95,143,3
M000133,R000580,52,147,1
M000133,R000573,136,147,13
M000133,R000462,138,144,13
M000133,R000486,146,148,13
M000133,R000487,27,143,0
M000133,R000576,139,144,12
M000133,R000515,115,116,14
M000133,R000570,41,145,1
M000133,R000577,139,143,13
M000133,S001158,137,146,12
M000133,S001167,26,147,0
M000133,S000030,138,142,10
M000133,S001156,144,146,14
M000133,S001168,144,147,14
M000133,S000097,91,137,3
M000133,S001176,6,29,0
M000133,S001145,141,148,15
M000133,S001150,143,147,16
M000133,S001164,58,147,2
M000133,S001162,142,148,12
M000133,S000185,146,148,0
M000133,S001157,142,146,11
M000133,S000244,29,145,1
M000133,S000248,142,147,16
M000133,S000250,33,141,1
M000133,S001169,141,145,11
M000133,S000275,21,145,0
M000133,S001144,114,143,13
M000133,S001170,141,145,14
M000133,S000344,141,144,12
M000133,S000364,68,142,0
M000133,S001171,130,145,6
M000133,S001154,50,143,1
M000133,S001148,67,142,0
M000133,S001165,138,146,15
M000133,S000465,137,144,11
M000133,S000480,140,142,13
M000133,S000583,52,146,2
M000133,S000510,137,143,11
M000133,S001172,41,147,0
M000133,S000522,117,146,5
M000133,S000672,135,143,10
M000133,S001153,143,146,16
M000133,S001143,58,137,1
M000133,S001173,138,147,10
M000133,S001175,29,30,2
M000133,S000749,141,146,10
M000133,S000810,129,141,15
M000133,S000822,39,146,0
M000133,S001045,137,145,11
M000133,S001155,40,134,1
M000133,S001174,141,143,14
M000133,T000458,13,110,1
M000133,T000038,123,141,4
M000133,T000057,141,146,12
M000133,T000074,124,147,2
M000133,T000459,58,145,0
M000133,T000460,142,147,14
M000133,T000193,143,147,13
M000133,T000238,40,145,0
M000133,T000260,57,144,1
M000133,T000462,64,145,0
M000133,T000266,142,146,16
M000133,T000326,139,146,11
M000133,T000465,60,60,5
M000133,T000463,79,146,0
M000133,U000039,142,146,14
M000133,U000038,136,144,15
M000133,U000031,94,148,2
M000133,V000128,143,146,15
M000133,V000081,140,146,12
M000133,V000108,137,140,5
M000133,W000798,43,144,0
M000133,W000791,69,144,1
M000133,W000099,92,138,5
M000133,W000799,141,148,13
M000133,W000119,54,147,1
M000133,W000797,142,146,13
M000133,W000187,137,144,13
M000133,W000794,138,143,13
M000133,W000207,141,146,5
M000133,W000215,139,144,17
M000133,W000792,142,147,13
M000133,W000800,142,147,13
M000133,W000267,40,144,2
M000133,W000273,80,129,2
M000133,W000796,27,136,0
M000133,W000314,141,144,13
M000133,W000413,72,143,1
M000133,W000437,38,98,0
M000133,W000801,125,137,10
M000133,W000789,75,140,2
M000133,W000795,37,147,2
M000133,W000804,18,44,0
M000133,W000672,85,147,1
M000133,W000738,133,142,16
M000133,W000793,143,147,15
M000133,W000784,110,112,17
M000133,Y000062,144,147,13
M000133,Y000031,75,145,1
M000133,Y000033,59,131,3
M001146,M001142,118,139,4
M001146,M001163,114,142,7
M001146,M000309,115,141,5
M001146,M001165,71,142,0
M001146,M001157,82,141,0
M001146,M001143,111,140,6
M001146,M001147,87,138,0
M001146,M000388,73,134,0
M001146,M000404,105,139,6
M001146,M000312,116,141,6
M001146,M001156,50,138,0
M001146,M000472,101,140,2
M001146,M000485,125,143,3
M001146,M000508,66,140,0
M001146,M001159,76,125,0
M001146,M001166,122,143,5
M001146,M000590,109,136,5
M001146,M000627,42,50,4
M001146,M001148,113,139,5
M001146,M001137,111,139,6
M001146,M001161,114,141,4
M001146,M000689,66,140,1
M001146,M001149,114,142,4
M001146,M000714,13,16,3
M001146,M000725,108,136,7
M001146,M001144,56,138,0
M001146,M001139,61,125,0
M001146,M001150,99,141,0
M001146,M001154,117,143,7
M001146,M001167,118,143,4
M001146,M000844,118,142,4
M001146,M001160,110,139,4
M001146,M001140,118,143,4
M001146,M000934,76,138,1
M001146,M000933,111,140,7
M001146,M001168,115,142,4
M001146,M001151,105,143,1
M001146,M001169,111,140,3
M001146,M001120,115,141,5
M001146,M001152,63,139,1
M001146,M001134,59,140,0
M001146,N000002,114,139,6
M001146,N000179,115,139,4
M001146,N000015,115,142,5
M001146,N000182,58,136,0
M001146,N000147,0,0,6
M001146,N000159,0,0,0
M001146,N000181,66,136,0
M001146,O000006,111,131,5
M001146,O000007,116,142,4
M001146,O000085,111,140,6
M001146,O000107,104,129,5
M001146,P000034,114,140,5
M001146,P000096,111,140,5
M001146,P000099,114,143,4
M001146,P000583,26,106,0
M001146,P000149,111,141,7
M001146,P000588,76,139,0
M001146,P000197,23,143,0
M001146,P000587,53,137,0
M001146,P000593,109,136,5
M001146,P000258,119,140,4
M001146,P000263,79,126,1
M001146,P000265,81,143,0
M001146,P000323,75,125,0
M001146,P000373,56,135,0
M001146,P000585,97,141,2
M001146,P000592,67,135,0
M001146,P000422,119,141,4
M001146,P000589,104,138,0
M001146,P000591,53,142,0
M001146,P000523,114,143,4
M001146,P000555,77,119,1
M001146,P000586,63,135,0
M001146,R000004,57,127,0
M001146,R000011,122,143,5
M001146,R000033,92,143,1
M001146,R000053,109,136,7
M001146,R000141,97,142,0
M001146,R000571,86,142,0
M001146,R000578,101,139,0
M001146,R000574,97,136,1
M001146,R000170,113,139,6
M001146,R000569,84,140,0
M001146,R000581,61,71,1
M001146,R000568,118,141,5
M001146,R000395,82,140,0
M001146,R000572,83,141,0
M001146,R000575,93,141,0
M001146,R000409,59,136,0
M001146,R000435,103,138,1
M001146,R000580,77,142,0
M001146,R000573,117,142,4
M001146,R000462,111,139,6
M001146,R000486,117,143,5
M001146,R000487,51,138,0
M001146,R000576,114,139,6
M001146,R000515,89,111,4
M001146,R000570,64,140,0
M001146,R000577,114,138,6
M001146,S001158,118,141,4
M001146,S001167,52,142,0
M001146,S000030,111,137,6
M001146,S001156,115,141,7
M001146,S001168,115,142,6
M001146,S000097,96,132,2
M001146,S001176,10,29,0
M001146,S001145,112,143,6
M001146,S001150,116,142,5
M001146,S001164,79,142,1
M001146,S001162,115,143,4
M001146,S000185,117,143,0
M001146,S001157,117,141,5
M001146,S000244,52,140,0
M001146,S000248,111,142,6
M001146,S000250,53,136,0
M001146,S001169,114,140,5
M001146,S000275,45,140,0
M001146,S001144,104,138,4
M001146,S001170,115,140,6
M001146,S000344,114,139,5
M001146,S000364,90,137,0
M001146,S001171,121,140,3
M001146,S001154,76,138,1
M001146,S001148,89,138,0
M001146,S001165,113,141,7
M001146,S000465,118,139,4
M001146,S000480,111,137,6
M001146,S000583,77,141,2
M001146,S000510,110,138,4
M001146,S001172,67,142,0
M001146,S000522,118,141,3
M001146,S000672,117,138,4
M001146,S001153,114,141,5
M001146,S001143,80,132,0
M001146,S001173,121,142,3
M001146,S001175,25,30,2
M001146,S000749,120,141,3
M001146,S000810,106,136,6
M001146,S000822,63,141,0
M001146,S001045,118,140,5
M001146,S001155,62,129,1
M001146,S001174,113,138,5
M001146,T000458,31,107,1
M001146,T000038,110,136,2
M001146,T000057,114,141,5
M001146,T000074,123,142,2
M001146,T000459,80,140,0
M001146,T000460,117,142,4
M001146,T000193,116,142,5
M001146,T000238,61,140,0
M001146,T000260,75,139,0
M001146,T000462,81,140,0
M001146,T000266,111,141,7
M001146,T000326,112,141,5
M001146,T000465,49,60,2
M001146,T000463,96,141,0
M001146,U000039,115,141,4
M001146,U000038,113,139,5
M001146,U000031,101,143,1
M001146,V000128,114,141,7
M001146,V000081,113,141,5
M001146,V000108,109,135,3
M001146,W000798,64,139,0
M001146,W000791,89,139,1
M001146,W000099,93,133,2
M001146,W000799,120,143,5
M001146,W000119,75,142,1
M001146,W000797,113,141,5
M001146,W000187,109,140,5
M001146,W000794,110,138,6
M001146,W000207,111,141,6
M001146,W000215,111,139,5
M001146,W000792,116,142,5
M001146,W000800,116,142,4
M001146,W000267,65,139,1
M001146,W000273,90,124,0
M001146,W000796,50,131,0
M001146,W000314,112,139,3
M001146,W000413,91,138,1
M001146,W000437,55,93,0
M001146,W000801,114,132,5
M001146,W000789,87,135,0
M001146,W000795,62,142,2
M001146,W000804,25,44,0
M001146,W000672,93,142,1
M001146,W000738,107,137,8
M001146,W000793,114,142,6
M001146,W000784,86,107,6
M001146,Y000062,117,142,6
M001146,Y000031,85,140,0
M001146,Y000033,71,127,2
M001142,M001163,124,144,8
M001142,M000309,126,143,10
M001142,M001165,65,144,0
M001142,M001157,76,143,0
M001142,M001143,122,142,9
M001142,M001147,82,140,2
M001142,M000388,68,135,0
M001142,M000404,118,142,9
M001142,M000312,124,143,9
M001142,M001156,47,140,0
M001142,M000472,103,140,5
M001142,M000485,123,145,5
M001142,M000508,65,142,0
M001142,M001159,67,126,1
M001142,M001166,130,145,6
M001142,M000590,117,138,7
M001142,M000627,45,50,6
M001142,M001148,123,141,6
M001142,M001137,120,140,6
M001142,M001161,126,143,5
M001142,M000689,61,143,1
M001142,M001149,120,144,9
M001142,M000714,15,16,4
M001142,M000725,115,138,10
M001142,M001144,48,140,0
M001142,M001139,61,129,2
M001142,M001150,105,144,1
M001142,M001154,125,145,9
M001142,M001167,130,145,7
M001142,M000844,120,144,7
M001142,M001160,119,141,9
M001142,M001140,128,145,8
M001142,M000934,75,139,1
M001142,M000933,120,141,10
M001142,M001168,123,144,6
M001142,M001151,104,145,1
M001142,M001169,119,142,8
M001142,M001120,126,143,6
M001142,M001152,56,141,1
M001142,M001134,53,141,2
M001142,N000002,120,141,9
M001142,N000179,122,141,7
M001142,N000015,125,144,7
M001142,N000182,53,140,0
M001142,N000147,0,0,7
M001142,N000159,0,0,0
M001142,N000181,63,138,1
M001142,O000006,115,133,7
M001142,O000007,124,144,4
M001142,O000085,118,142,8
M001142,O000107,116,130,7
M001142,P000034,118,141,10
M001142,P000096,121,142,8
M001142,P000099,122,145,8
M001142,P000583,22,109,1
M001142,P000149,117,143,11
M001142,P000588,70,141,0
M001142,P000197,26,145,0
M001142,P000587,46,139,0
M001142,P000593,118,137,7
M001142,P000258,122,142,6
M001142,P000263,72,127,1
M001142,P000265,81,145,1
M001142,P000323,76,127,0
M001142,P000373,49,137,0
M001142,P000585,103,143,3
M001142,P000592,57,137,0
M001142,P000422,128,143,6
M001142,P000589,105,140,2
M001142,P000591,47,143,0
M001142,P000523,124,145,9
M001142,P000555,87,122,3
M001142,P000586,59,137,0
M001142,R000004,52,129,0
M001142,R000011,122,145,7
M001142,R000033,102,145,4
M001142,R000053,117,138,8
M001142,R000141,100,144,1
M001142,R000571,83,144,0
M001142,R000578,107,140,2
M001142,R000574,94,138,2
M001142,R000170,124,142,6
M001142,R000569,79,142,1
M001142,R000581,63,71,3
M001142,R000568,129,143,7
M001142,R000395,77,142,0
M001142,R000572,81,143,0
M001142,R000575,84,143,0
M001142,R000409,56,138,0
M001142,R000435,106,140,4
M001142,R000580,71,144,1
M001142,R000573,125,144,9
M001142,R000462,119,142,6
M001142,R000486,125,145,7
M001142,R000487,44,140,0
M001142,R000576,124,141,7
M001142,R000515,94,112,9
M001142,R000570,60,142,1
M001142,R000577,122,141,8
M001142,S001158,128,143,7
