member_a,member_b,votes_same,bills_same,mutual_sponsorships
B001285,H001038,142,166,1
C001107,H001047,73,161,1
C001090,C001066,150,169,0
P000613,P000593,136,167,0
L000263,L000582,146,161,0
B001290,F000448,93,96,10
D000621,P000591,0,0,0
F000448,H001065,97,97,6
M001137,R000593,49,162,5
J000295,M001190,165,169,10
F000454,M001194,49,172,1
B001292,D000617,154,166,0
B001291,M001137,50,162,1
W000809,Y000066,170,173,7
K000390,L000585,46,169,0
L000582,Y000033,46,159,2
F000455,P000597,156,168,0
D000216,K000386,47,159,1
R000593,S001187,157,157,16
N000181,W000812,163,163,4
H001036,V000131,56,171,1
A000055,C001105,158,163,6
D000626,L000569,161,172,11
L000582,S001195,46,159,2
K000188,W000791,74,169,1
R000604,S001187,152,158,5
A000374,H001052,160,171,11
C001076,C001105,54,55,3
G000546,K000386,144,159,6
P000613,P000607,121,151,0
C001049,S001199,37,165,2
B000490,W000819,77,161,2
L000565,T000193,127,162,0
H001068,P000599,30,157,0
D000604,L000557,34,129,1
K000385,W000187,153,165,0
M001190,T000468,36,160,2
B001292,E000297,141,166,0
L000573,P000592,122,139,10
C001087,Z000017,164,168,7
B001301,S001192,167,167,7
K000378,L000573,130,148,4
K000380,L000586,135,166,1
P000096,W000791,40,169,0
C000754,M001157,72,172,0
E000215,L000565,129,163,0
K000391,R000606,150,173,0
B001283,V000132,33,86,2
D000614,Y000033,161,167,5
G000581,M001179,71,161,3
A000371,K000389,137,170,1
A000375,L000584,168,172,10
C001094,S001150,43,173,0
B001298,F000464,162,172,3
P000588,S000248,24,161,1
E000297,S001183,30,173,0
H001059,S001172,167,169,8
H001067,W000810,163,164,5
C001048,P000523,38,171,0
I000056,P000597,39,165,0
G000580,J000255,85,140,7
C000984,R000599,104,125,0
P000197,T000238,28,162,0
C001076,W000812,56,56,5
D000620,G000584,46,111,0
B001250,C001106,146,161,3
C001097,K000387,50,168,3
C001097,D000096,133,152,0
M001159,H001078,111,113,3
M001160,R000486,150,161,0
P000606,S001156,27,162,1
P000613,Y000033,57,171,0
A000367,S000364,103,170,4
C001037,W000187,147,163,0
K000210,P000034,39,166,0
F000449,R000515,28,133,1
T000238,W000810,171,172,2
R000593,S000583,160,161,7
C000266,L000579,29,170,0
E000215,O000170,133,161,0
C001048,F000460,124,125,7
C001080,R000602,132,167,0
B001305,G000584,106,113,3
F000459,P000034,30,173,0
B001294,T000477,159,161,3
D000623,K000392,22,165,0
H001053,L000581,37,168,1
C001059,S000051,80,161,0
B001300,H001067,40,161,2
K000388,M001156,168,170,4
S001199,W000822,24,171,2
R000597,T000463,163,168,8
C001084,D000612,33,171,0
F000455,R000602,140,167,0
C001110,N000184,82,159,2
D000623,P000606,21,165,0
N000181,S001200,45,167,0
D000615,M001151,77,77,10
R000593,W000806,154,158,7
L000491,R000607,163,165,5
B001293,H001036,171,172,10
B001282,M001163,38,169,0
G000583,W000806,94,160,4
A000371,B001278,147,172,0
A000372,N000127,53,161,1
H001036,T000238,171,172,7
G000558,M001163,38,170,0
K000378,U000031,160,170,3
S001180,S000364,83,168,1
R000599,T000475,57,162,2
W000808,W000809,32,153,0
B001285,S001201,136,167,1
G000563,R000578,159,169,3
C001091,W000810,40,173,0
L000566,S000480,12,102,0
A000374,M001200,37,164,1
C001067,G000551,161,169,0
K000390,R000602,141,165,1
B000490,T000468,110,157,1
L000587,P000609,163,168,5
K000188,L000567,89,170,3
S001157,T000469,130,163,0
B001282,B001286,65,170,1
M001199,P000597,41,170,0
B001248,V000129,166,169,7
C001111,R000577,136,164,0
F000460,S000480,11,102,0
L000491,P000592,157,162,10
B001278,D000216,155,165,0
B000574,S001170,142,160,0
R000607,S001193,39,161,0
C001049,S001195,38,162,2
M001196,L000588,33,42,0
R000604,S001199,165,171,3
A000367,K000386,104,167,2
C001087,K000376,165,167,10
M001137,T000193,134,158,2
R000588,T000474,130,153,0
B001283,K000386,79,85,3
G000377,L000565,63,159,1
C001080,F000461,25,169,0
A000371,L000287,130,166,0
H001064,K000382,138,167,0
C001037,B000287,2,2,0
D000612,H001048,167,170,7
E000297,G000563,27,173,1
B001293,W000819,164,166,12
B001250,D000621,158,162,7
J000290,K000381,54,170,2
E000288,L000582,115,135,1
P000609,G000584,111,113,4
A000372,D000620,65,169,0
B001251,F000464,50,167,1
B001293,P000602,0,0,0
G000289,S001180,85,170,0
G000410,T000475,59,157,2
B001298,P000592,157,162,9
M001156,M001196,49,165,2
B001301,G000410,61,165,2
E000297,Y000065,33,169,1
B000213,L000579,30,168,0
C001068,P000602,0,0,0
J000289,S000185,41,168,0
K000188,N000015,133,166,0
B001273,P000611,132,135,6
L000565,N000184,59,157,1
L000576,Y000062,32,154,0
B001303,V000081,142,170,1
K000379,W000809,33,157,0
P000591,S001165,0,0,0
C001101,R000591,31,165,0
C000754,T000472,127,170,0
G000583,P000601,96,163,3
D000615,R000575,161,165,11
D000620,J000295,67,169,0
L000585,W000815,172,173,10
B001289,C000266,170,172,14
C001101,M001158,30,156,1
C001093,D000600,156,165,3
C001068,C001063,64,171,1
B001281,C001037,143,161,1
H001045,M001177,143,162,5
E000297,P000597,155,170,0
M001157,S000248,26,172,1
B001274,S001168,42,165,0
R000592,S000364,161,165,9
D000612,M001177,152,171,6
G000552,L000569,152,166,11
D000624,R000591,40,171,1
P000096,P000594,42,170,1
C001077,J000032,39,168,1
D000617,L000584,45,173,2
K000386,N000179,40,141,1
D000600,R000606,38,171,0
G000558,R000602,58,168,2
M001156,S001145,21,170,0
R000608,S000051,83,172,2
S000583,S001196,153,164,6
B001243,M001188,38,158,0
P000598,S000522,62,161,0
B001269,T000469,36,159,0
K000376,M001151,76,76,10
J000292,T000193,35,165,2
D000197,L000397,155,166,0
B001260,S001199,162,168,4
A000367,C001090,59,170,0
F000372,H001050,53,155,2
H001067,M001177,147,164,8
C001068,L000582,143,161,1
B001257,T000474,50,167,2
C001109,R000578,152,162,2
G000580,P000608,72,164,3
L000584,O000168,164,167,11
C000714,K000009,81,87,0
D000627,E000288,126,144,0
B001248,W000799,39,123,2
A000367,M001160,70,165,0
M000312,H001078,15,112,1
C001063,W000800,61,170,0
B001289,M001143,36,172,1
H001050,S001172,43,154,1
C001094,H001064,54,173,0
D000628,P000601,161,163,9
J000297,W000820,156,157,8
A000374,L000560,52,170,0
D000604,G000577,128,134,3
G000553,L000263,159,173,0
D000604,B001306,0,0,0
G000410,K000188,124,163,2
S001192,Y000062,34,165,0
M001193,B000287,0,2,0
B001304,L000554,67,165,0
N000015,N000184,36,157,0
P000597,W000797,150,165,0
B001286,G000576,60,168,2
G000551,K000362,23,168,0
P000588,W000816,156,158,15
V000108,W000819,34,161,0
C001108,P000611,164,171,6
D000626,T000470,161,170,8
B001243,S000510,27,151,0
L000579,R000586,25,157,0
B001273,S001187,127,128,11
H001072,W000187,26,165,0
C001097,C001110,123,168,1
D000626,K000390,52,168,0
D000615,H001047,53,165,0
F000372,T000460,50,167,0
E000215,K000391,142,165,0
H001077,S001192,165,165,8
J000288,L000565,124,166,0
D000197,R000395,31,156,0
I000056,R000588,36,152,1
B000490,V000130,120,165,1
C001103,H001036,164,166,9
D000610,R000583,35,144,0
B001300,P000607,136,148,0
C001038,P000588,28,154,0
L000581,T000478,38,169,1
H001053,S000480,12,102,0
C001101,G000585,98,105,0
D000399,M001196,145,165,0
M001156,S001165,41,166,2
H001036,H001065,172,173,8
H001073,P000523,40,171,0
D000623,M001156,21,171,0
L000491,T000468,36,163,2
C001038,H001078,18,107,0
F000459,K000378,170,172,7
G000546,K000362,160,162,6
B001283,S001195,87,88,6
C000059,P000588,158,160,8
S000510,P000602,0,0,0
C001092,L000586,60,162,0
C001076,R000585,54,54,3
L000569,P000588,159,161,17
K000391,T000460,149,170,0
J000294,S000051,55,167,0
C001108,M001137,54,165,1
G000577,W000797,42,166,0
B001251,R000577,150,163,0
M001184,M001180,113,172,7
M001137,Y000066,53,165,2
H000874,M001201,39,169,0
M001198,S000480,12,102,0
B001287,F000460,43,125,2
C001106,P000096,48,163,1
J000255,S001150,77,146,0
A000371,E000293,156,172,0
L000480,N000181,32,164,0
F000372,R000609,153,163,3
W000809,P000602,0,0,0
D000626,H001065,163,172,5
E000297,N000184,27,159,1
K000375,R000576,152,170,0
P000599,S001157,65,158,3
B000574,F000455,148,166,0
A000374,S001199,171,173,6
A000367,G000578,117,171,2
C001068,R000580,36,170,1
C001059,N000188,107,158,1
B001296,M001199,50,167,1
J000288,W000187,151,163,0
R000515,S001191,66,135,2
W000798,W000808,32,153,1
M001184,T000474,60,168,2
J000126,R000598,45,159,2
G000574,M001137,139,162,0
D000197,M000087,155,165,0
C001096,S000244,149,159,7
B000213,F000449,164,166,5
C001048,F000449,163,167,7
H001067,R000486,33,161,0
J000174,S001165,36,147,2
L000551,S001200,140,168,0
B001275,L000560,49,170,0
J000292,P000197,29,163,0
G000558,H001038,42,168,1
F000450,R000604,164,171,6
H001068,S000522,51,164,0
B001243,M001180,153,160,13
L000576,M001196,45,151,1
C001112,G000535,120,157,0
S000250,P000602,0,0,0
B001248,C001106,149,164,2
M001202,P000607,93,150,0
S001150,W000814,39,167,0
B000574,G000558,29,167,0
B001284,B001251,41,167,1
D000626,H001036,162,172,9
R000604,Y000065,156,167,8
R000591,T000468,37,164,1
L000562,S000480,86,99,0
B001287,S001185,138,164,1
F000460,P000609,121,123,9
H001048,L000559,43,171,0
B001294,C001051,160,162,6
S001165,W000821,43,168,2
C000537,G000558,34,165,0
D000610,S001191,92,159,0
D000614,E000215,33,160,0
F000460,L000565,43,123,1
A000370,R000608,129,169,2
R000409,S000583,149,163,5
L000587,L000580,50,165,0
K000385,S001165,151,165,0
J000290,M001197,161,165,6
K000379,P000608,119,155,0
B001292,B001293,42,165,0
L000554,Y000066,142,170,2
C000714,Y000065,14,86,0
W000814,G000584,108,111,4
C001106,D000191,51,158,0
C000537,S001193,148,161,0
F000448,O000171,44,97,4
B001293,F000455,32,170,0
M001195,W000809,166,173,7
C001108,N000002,31,168,0
H001064,M001194,52,173,0
C001105,P000258,135,165,6
R000515,W000816,27,134,3
J000288,W000819,29,163,1
C001063,W000797,68,166,1
C001037,L000564,30,169,2
A000374,P000604,27,158,0
J000294,W000806,28,156,0
H001036,M001177,155,173,8
C000266,L000480,35,169,0
F000466,M001200,68,164,0
D000615,S001176,119,122,7
B001292,N000127,129,154,0
K000380,S001196,49,171,1
A000371,L000580,152,167,0
R000607,U000031,153,164,2
S000244,Y000066,162,171,6
G000578,M001180,152,171,5
D000628,L000569,172,172,11
H001048,M001163,39,170,1
R000575,Y000066,165,170,5
H001047,G000585,79,104,0
C001076,L000586,17,56,0
S001200,L000588,31,46,0
S000051,S001170,60,165,0
D000619,L000570,39,171,0
A000367,W000809,104,173,3
H000874,L000565,134,167,0
A000370,S001201,120,167,0
C001097,S001190,134,166,2
B001292,L000587,46,163,0
T000478,W000791,171,172,5
P000258,R000585,134,166,4
C001059,T000474,107,157,0
H001071,M001200,39,163,1
C001061,C000754,125,161,0
M001180,R000607,160,166,6
E000215,G000577,39,163,0
B001292,D000621,44,160,0
C001097,D000627,146,166,0
C001107,F000460,104,119,3
C000714,W000816,13,87,0
B000490,V000081,107,165,1
R000435,T000462,77,97,3
D000617,S000344,152,171,1
D000482,S000480,95,102,0
M001202,G000584,66,114,1
M001165,M001180,167,171,1
K000378,S001145,22,171,0
K000389,M001189,28,164,1
P000592,P000599,148,154,11
B001302,S001196,136,173,6
A000367,J000032,65,169,0
L000579,S001148,29,160,0
I000056,S001180,84,166,1
C001038,T000468,148,158,0
C001107,S001191,119,158,8
D000625,Y000066,153,168,3
D000604,K000210,118,129,2
H001071,O000168,163,166,11
D000604,P000594,131,136,4
G000565,W000800,38,163,0
C001066,W000820,40,170,0
C001111,R000578,71,166,2
B001274,M001200,43,157,1
B001248,G000566,166,167,4
K000376,L000559,42,169,0
M001137,W000819,51,161,3
W000791,W000806,156,160,3
H001056,L000582,50,161,2
J000290,R000591,168,170,8
D000614,P000598,40,159,0
O000168,Y000062,33,164,0
B001273,E000179,23,131,0
V000129,V000132,71,165,1
C000984,D000619,25,124,0
G000568,S000051,124,169,5
H001073,R000570,11,171,0
H001047,L000397,137,167,0
R000609,S000185,32,165,0
B000574,R000583,25,147,0
R000606,R000576,140,172,0
D000624,S000522,67,170,0
J000174,L000565,54,149,1
C001093,J000032,34,163,1
J000289,R000575,156,166,6
G000563,W000799,37,124,2
R000588,S001154,35,152,1
K000385,Z000018,0,1,0
S001156,T000462,15,96,1
K000378,P000096,41,169,1
M001185,P000597,129,163,0
T000470,W000812,166,167,14
K000385,S001195,35,167,2
B001291,B001305,164,169,10
A000372,R000582,172,173,13
T000193,W000808,137,147,1
L000562,S000185,144,168,0
F000466,K000387,141,173,4
C001077,S001154,165,167,4
M001202,R000592,89,167,1
M001193,N000189,155,160,4
B001304,P000601,41,159,0
M000312,R000592,29,167,0
S001170,T000478,43,165,0
M001196,W000791,50,166,1
C001068,K000376,34,170,2
E000293,W000821,52,173,1
G000563,B000287,0,2,0
G000576,K000379,33,153,0
K000375,S001157,134,164,1
C001037,G000568,35,165,1
D000600,K000390,54,167,0
K000382,L000559,137,166,0
B000490,R000601,79,165,1
D000216,R000582,36,165,1
K000188,M001185,139,163,1
C001059,H001059,92,161,4
D000626,H001072,161,170,10
M001158,S001175,27,139,2
A000372,J000294,30,167,0
B001227,C001078,152,170,1
M001166,P000607,127,148,0
G000558,L000397,30,169,0
P000605,S000185,42,170,1
A000374,S001195,166,170,12
G000577,W000813,164,171,5
C001061,P000605,42,159,0
F000459,R000597,168,169,7
G000568,S001200,51,169,0
P000034,V000129,30,171,0
T000462,W000816,95,97,10
C000984,M001194,24,125,0
G000377,S001187,147,149,4
L000570,L000562,143,169,0
B001257,D000624,38,169,0
B001295,P000258,137,169,8
B001304,C000754,139,168,0
C001094,W000814,164,167,6
R000487,T000238,169,170,5
M001159,M001195,164,173,3
F000461,L000565,65,168,1
B001243,N000190,99,100,8
H001053,M001177,153,172,9
T000465,W000814,34,155,0
C001101,K000379,140,149,0
J000290,M001185,65,163,3
B001291,V000129,164,168,9
R000602,S001183,61,169,3
J000032,L000287,149,163,0
V000132,B001306,0,5,0
H001045,T000469,34,159,0
C001105,R000577,39,162,0
G000576,M001193,158,168,8
B001250,T000462,95,97,8
H001036,N000190,107,111,5
B001304,D000216,146,160,1
O000168,R000575,163,164,8
F000454,J000255,69,146,0
L000583,S001148,149,157,5
J000294,Q000023,149,162,0
M001193,P000604,29,157,1
D000600,S000344,58,169,0
M001157,R000580,165,169,7
C001105,R000608,74,167,3
C000984,P000607,96,105,0
C001106,K000376,149,163,5
A000369,R000593,165,166,4
D000533,P000607,45,149,0
G000410,R000585,61,162,3
W000798,W000820,171,171,9
C001112,D000197,138,166,1
G000560,V000108,35,166,0
H001036,S001168,34,172,0
L000583,S001195,162,165,10
C001048,L000491,168,170,8
B001300,T000460,141,166,0
K000375,S001165,149,166,1
G000578,W000813,154,171,7
D000615,G000574,36,165,0
G000558,M001137,50,164,2
B001293,W000812,168,168,13
F000461,G000577,163,169,5
G000576,P000588,152,158,10
F000449,W000804,160,167,5
D000625,V000108,43,162,0
B001284,H001064,51,172,0
P000599,R000582,160,165,10
C001103,S001154,159,161,6
B001301,L000560,49,169,0
A000370,K000376,36,167,2
A000055,G000581,74,166,3
S001196,T000467,161,173,8
G000551,J000297,20,158,0
G000565,M001196,54,158,1
B001286,K000376,65,169,2
F000455,M001182,0,1,0
K000387,N000002,28,169,0
O000170,T000193,138,161,1
B001251,J000290,41,165,1
M001200,W000791,35,163,0
C001067,K000390,141,167,0
G000576,H001074,160,165,9
R000582,T000460,40,170,0
K000387,P000611,168,172,5
C001109,S001157,64,159,2
G000571,M001199,40,163,0
A000375,L000287,23,166,0
L000567,R000575,148,170,2
A000369,T000238,167,168,5
B001275,R000487,170,171,4
P000593,S001199,55,167,1
C001076,W000815,56,56,5
B001269,P000606,154,156,12
L000584,S001195,165,170,12
D000191,N000179,127,140,2
D000615,E000179,36,160,0
D000216,J000289,39,161,0
S001191,S001172,109,163,2
B001300,W000816,40,166,2
C001067,P000601,23,162,1
R000609,W000187,25,160,0
K000378,S001172,166,168,4
A000371,S001193,143,167,1
B001292,B001297,44,163,0
B000755,W000797,37,164,1
D000621,G000558,164,166,7
E000294,M001181,123,133,2
R000583,W000819,143,146,8
R000598,S000522,146,172,8
C001080,R000580,29,168,0
B001284,E000215,33,164,0
G000289,K000388,168,171,6
C001053,M001194,168,170,9
B001270,D000625,35,154,1
B001301,E000296,34,170,0
E000215,K000210,42,158,0
C001076,S001157,17,53,1
C001101,F000450,32,165,1
G000577,S000250,164,169,6
S000522,S001175,49,144,1
B001275,G000580,146,166,6
G000574,S001154,35,165,0
C001078,K000362,48,170,1
B000574,C001066,146,167,0
B000213,K000362,163,167,6
D000615,K000376,160,165,15
D000096,G000580,32,150,1
C001051,C001038,29,159,0
W000822,Z000017,26,169,2
C000754,H001058,70,169,0
H001053,M001160,29,165,1
C001068,R000515,120,136,2
T000478,G000585,21,107,0
C001048,L000580,50,166,1
R000580,S001193,40,165,1
S001187,Y000066,157,160,9
C000266,P000599,159,165,9
M001180,P000609,165,171,8
I000056,S001154,159,163,5
C001066,D000617,153,172,0
D000482,K000009,155,171,0
C001106,P000609,150,165,3
C001108,M001202,90,171,1
S000244,N000190,103,109,4
H001045,W000810,160,162,3
B001301,P000606,166,166,8
C001107,N000127,65,153,2
A000375,S001148,157,161,4
C001091,G000377,40,162,0
A000372,V000081,23,172,0
J000292,P000593,54,167,1
T000468,W000797,145,159,1
S000510,T000462,15,96,0
H001077,M001143,35,169,1
A000370,S001165,151,165,1
C001062,Y000066,170,173,5
D000624,G000581,130,170,0
T000472,W000187,153,164,0
C001066,S001193,152,167,0
G000289,N000188,49,169,2
R000486,T000475,31,158,0
K000382,R000603,63,165,2
N000189,V000129,159,159,7
J000298,T000478,22,170,0
B001227,C001038,149,163,0
B001303,R000593,49,168,3
S001156,V000130,150,166,0
C001107,W000791,146,163,2
B001302,C001103,140,166,11
B001302,M001165,144,171,0
L000587,W000809,165,170,8
G000578,G000577,151,169,3
F000450,G000553,35,173,0
M001201,P000611,166,171,6
D000626,V000131,58,170,1
H001059,S001185,53,164,5
C001112,T000238,59,169,2
C001109,W000806,151,154,9
C000059,F000459,171,172,8
K000378,S001156,29,166,1
M001189,P000602,0,0,0
D000096,M001177,34,157,0
M001194,W000812,169,169,11
D000619,R000603,166,169,9
B001303,B001286,150,170,0
C001103,Y000063,158,163,10
L000560,S001201,126,167,0
D000600,T000465,44,159,0
L000491,S001175,26,144,2
L000585,N000190,109,111,5
C001107,T000463,146,163,5
M001160,P000258,61,162,0
D000615,S001187,153,157,13
B000574,K000382,123,162,0
B001281,R000395,40,150,0
P000611,T000470,165,170,8
C001076,L000583,56,56,4
D000600,F000450,159,171,2
F000449,R000598,161,169,9
B001297,K000389,31,168,1
K000386,T000472,42,164,0
M001166,R000580,46,167,1
F000459,M001179,159,161,9
R000583,Y000033,145,150,6
C001067,L000579,155,169,0
B001274,R000602,64,162,1
C001097,V000132,133,162,1
K000376,L000557,43,162,1
C000537,K000188,124,163,0
P000608,S001183,76,171,6
H001067,M001198,162,164,9
J000292,P000096,40,170,1
B001301,J000292,172,172,7
R000606,V000132,121,167,0
J000174,M001187,145,150,15
J000126,R000576,134,158,0
B001305,W000800,33,171,0
S000510,S001187,24,151,0
B001296,J000297,43,154,1
C001094,W000800,33,172,0
G000551,W000820,22,169,0
G000576,C001115,14,14,0
B001286,W000815,65,172,1
B001243,W000814,154,155,13
B001304,H001056,45,168,1
D000621,G000377,154,156,4
C001090,S001199,50,170,0
G000578,L000570,46,171,0
R000609,T000475,155,155,4
K000389,P000523,157,171,0
G000546,R000585,157,161,5
B000574,C001048,31,166,0
S001150,S001148,40,162,0
H001064,O000168,49,167,0
J000294,R000585,30,163,0
K000382,V000130,142,166,1
V000081,V000108,150,166,0
D000625,H001052,144,166,4
L000570,Y000062,159,170,0
B001301,R000593,169,169,5
P000258,G000584,95,113,4
C000059,P000606,166,166,8
B001243,P000601,151,154,11
F000465,N000184,158,159,6
G000581,J000298,112,169,0
W000795,Z000017,164,169,7
M001158,W000816,158,161,10
N000184,R000580,152,156,13
S001191,W000800,86,166,0
B000213,D000619,166,168,6
B000490,S000522,87,165,1
C001049,W000814,36,159,1
S000244,S001154,155,166,4
G000289,K000362,164,169,11
J000294,L000562,137,164,0
S001187,Z000018,1,1,0
C000714,F000450,13,89,0
R000599,R000570,6,173,0
B000490,V000131,130,164,0
C001072,G000551,151,167,0
B001248,S000185,34,170,0
B001290,J000295,160,172,9
B001299,W000791,169,172,4
D000216,F000466,66,165,1
C001078,F000450,49,173,1
S001185,Z000017,57,162,1
B000755,R000487,166,167,3
M000087,W000797,150,163,1
E000294,S000522,138,170,6
K000381,E000298,47,131,1
P000601,P000604,23,149,0
E000297,G000535,152,160,0
C001066,S001175,128,144,0
J000288,N000002,154,165,1
C001077,T000462,96,99,7
M001200,S001191,90,158,0
S000185,T000470,34,170,0
E000296,H001065,36,171,0
M001200,Y000062,145,161,0
B001269,H001048,160,161,11
H001048,M001182,1,1,0
C000059,R000599,62,172,2
V000131,W000816,56,168,2
D000625,P000597,45,165,0
C001038,L000582,141,154,0
A000370,P000591,0,0,0
T000238,H001078,112,112,3
S001157,W000797,133,161,0
C001067,N000188,139,168,1
C001108,H001068,27,164,0
D000627,L000569,43,170,0
C001101,D000191,134,157,0
C001062,L000584,171,173,7
F000465,J000290,167,170,9
F000448,M001156,97,97,5
T000193,E000298,30,124,0
B000755,L000586,59,164,1
D000628,K000389,24,170,1
A000371,C001105,57,167,1
L000559,T000478,43,172,0
H001059,T000462,97,99,11
C001097,D000623,135,166,0
B001275,F000461,171,171,10
G000563,G000565,150,164,11
M001160,S001192,29,161,1
B000574,H001058,28,164,0
P000592,S001192,152,157,9
M001166,M001202,121,169,0
J000290,N000015,36,166,0
G000552,R000609,145,159,5
G000552,J000289,145,162,11
H001073,M001187,161,169,3
S001187,Y000062,33,157,0
K000210,Y000066,148,166,4
L000564,W000815,170,173,11
G000563,W000820,171,171,8
G000289,R000487,168,170,4
C001111,S001183,59,170,1
H001038,H001048,43,168,1
M001195,N000181,160,167,4
A000372,M001198,172,173,10
C001080,T000460,150,169,0
L000560,N000015,153,167,0
G000552,J000292,152,166,11
C001093,S000051,129,167,6
C001067,L000564,27,171,2
G000535,R000576,125,159,0
L000565,Y000066,67,170,1
C001107,T000472,45,161,0
M001195,S001200,49,173,0
B001278,N000190,21,111,0
B001257,D000598,41,167,0
B001303,R000585,52,168,1
G000558,N000190,107,110,6
A000371,C001115,5,14,0
O000171,S001191,145,167,5
R000585,R000586,152,155,9
C001077,R000598,163,172,7
P000608,R000580,77,168,2
A000369,M001199,164,169,4
K000009,R000570,3,171,0
B000574,T000460,148,165,0
N000188,P000607,125,148,0
H001072,K000210,148,164,7
D000191,T000193,134,157,0
B001290,D000197,38,168,1
B001227,D000482,159,170,1
A000371,B001251,146,167,0
M001177,M001180,150,173,9
S001201,Y000062,121,167,0
B001260,L000287,27,162,0
D000197,G000568,41,165,1
L000559,L000584,42,172,0
L000566,V000130,45,172,0
G000579,L000583,162,167,6
B001250,L000581,37,165,0
C001109,M001194,165,166,8
C001080,W000806,27,159,0
D000216,W000187,145,159,0
P000606,S000364,164,164,8
D000191,L000562,137,162,0
C001049,S001154,37,161,1
J000255,K000379,67,132,0
P000599,R000598,160,165,15
B001293,G000410,60,165,4
F000462,T000469,145,157,0
L000576,N000190,96,98,8
C001112,W000800,134,169,0
E000293,S000248,148,173,0
R000586,R000580,151,156,11
J000255,U000031,78,144,3
S001145,W000821,22,172,0
C001067,O000168,25,165,2
G000578,M001158,150,162,6
C001110,R000588,101,157,0
M001189,V000129,160,164,9
G000535,O000168,25,155,0
G000558,W000804,165,170,7
C001091,L000562,143,169,0
F000462,S001185,134,152,0
B000490,M001180,83,166,2
D000625,S000480,20,100,0
E000179,P000608,124,163,0
C001103,P000606,159,160,10
S001157,N000190,43,107,4
P000034,P000594,31,173,0
R000586,S001190,68,157,2
D000216,M001177,41,165,0
H001047,M001184,62,169,0
B001283,T000462,69,71,6
C001063,M001165,139,169,1
C001092,R000577,36,161,0
B001293,N000189,159,160,7
F000464,P000606,157,166,6
C001068,P000599,38,165,1
S001185,S000583,51,156,2
B001303,S001156,146,166,0
B001300,B001295,40,168,2
B001295,S000051,128,172,5
G000553,M001193,41,172,0
J000289,T000477,153,162,2
D000191,R000515,110,129,0
G000558,J000294,29,166,0
J000294,J000299,29,163,0
B001286,J000174,53,151,1
F000460,L000491,123,124,8
D000624,J000126,143,157,0
M001184,R000515,51,135,0
C001037,L000566,28,169,1
C000537,V000108,149,160,0
F000466,S001148,131,162,1
M001165,S001187,158,158,0
C001107,R000576,73,163,0
K000381,W000187,140,167,0
M001196,S001157,140,160,2
P000588,T000475,151,153,8
R000602,Z000017,61,167,2
C001097,H001077,48,165,2
E000215,W000806,33,154,0
C001063,R000598,147,171,3
C001110,P000591,0,0,0
H001048,K000362,166,169,5
K000388,U000031,159,170,4
B001251,W000795,41,166,1
P000258,P000598,66,159,0
M001160,P000197,139,155,0
B001260,K000009,41,166,0
D000623,E000293,139,171,1
C001048,M001198,169,171,7
H001052,T000469,46,168,0
P000608,T000470,77,169,5
K000381,S000244,57,171,2
M001201,T000472,29,169,0
B001300,B001283,14,89,2
B001281,D000399,146,163,0
B001260,L000580,52,163,0
H001077,L000287,21,165,0
M001182,S001165,0,1,0
A000367,C001063,106,171,0
D000617,G000577,50,171,1
M001156,C001114,81,82,2
R000604,T000462,92,97,7
B001275,N000002,27,169,0
P000599,S001150,45,165,0
H001056,M001190,164,169,7
G000581,V000130,130,171,1
B001281,M001189,45,158,3
B000490,C001096,74,156,3
G000565,V000129,150,162,7
S001180,S001157,121,165,0
G000560,L000565,67,169,1
L000578,T000474,51,167,2
C001037,P000609,29,167,2
H001071,W000819,164,166,10
G000377,M001201,157,161,5
D000614,R000598,161,168,12
J000298,S001193,144,165,0
H001065,S001200,48,173,0
R000592,T000474,54,164,2
A000055,P000197,30,158,0
B001283,K000379,16,89,0
C001051,J000297,151,152,6
B001243,M001160,29,153,1
K000376,L000565,66,167,1
S001150,W000795,41,171,0
D000624,F000372,49,168,0
C001068,J000289,41,169,1
R000592,S001183,165,168,9
D000482,R000585,41,169,0
H001050,S001168,143,157,0
B001260,J000290,158,165,8
A000367,R000583,96,152,4
B001301,R000591,171,172,4
D000604,K000379,29,122,0
B001282,W000812,167,167,17
P000523,W000806,35,161,0
L000583,S001193,39,163,1
D000614,M000312,27,167,0
A000055,Y000033,159,165,5
C001101,K000009,149,163,0
A000055,R000593,163,164,6
C001091,H001047,147,170,0
B001295,D000482,40,172,0
L000554,M001156,143,168,2
L000583,N000015,40,164,0
C001053,L000559,43,169,0
G000560,P000611,165,171,5
C001049,C001078,146,165,1
C001093,L000581,34,163,0
G000551,U000031,30,169,0
K000388,M000312,28,171,1
D000600,M001177,142,171,3
C001059,L000589,22,40,0
L000579,W000813,31,171,0
G000289,T000478,170,172,8
H000874,S001148,35,160,0
F000462,S001191,91,154,1
A000369,T000465,31,157,0
L000559,W000815,42,172,0
E000296,M001156,34,169,0
R000591,T000474,52,169,1
B001287,V000131,140,171,1
J000255,R000592,80,145,9
L000554,M001163,63,168,0
F000448,R000591,97,97,11
M001181,R000575,122,130,2
R000583,R000486,29,150,0
B001283,S001168,13,88,0
H001036,T000465,35,161,0
G000535,M001157,25,159,0
C001094,C001063,141,171,2
M001156,R000609,164,164,4
B001285,R000580,57,167,2
C001063,S001199,142,171,3
G000566,L000570,38,169,0
L000565,E000298,58,129,1
