member_a_id,member_b_id,member_a_name,member_b_name,votes_same,bills_same,mutual_sponsorships
M000133,M000702,Edward Markey,Barbara Mikulski,15,16,2
C000542,M000702,Daniel Coats,Barbara Mikulski,16,25,0
C001070,P000590,Bob Casey,Mark Pryor,24,24,1
M000133,M001170,Edward Markey,Claire McCaskill,11,12,1
L000550,M001111,Mary Landrieu,Patty Murray,20,21,2
C000560,M001111,Tom Coburn,Patty Murray,6,20,0
C000141,N000032,Benjamin Cardin,Bill Nelson,24,25,2
M000934,R000595,Jerry Moran,Marco Rubio,11,20,1
B000711,H001041,Barbara Boxer,Dean Heller,15,23,1
B001277,K000384,Richard Blumenthal,Tim Kaine,23,24,2
F000463,H001069,Deb Fischer,Heidi Heitkamp,15,23,1
C000127,D000563,Maria Cantwell,Richard Durbin,25,25,2
M000639,T000464,Robert Menendez,Jon Tester,21,25,3
B001261,K000367,John Barrasso,Amy Klobuchar,14,24,0
I000024,M001111,James Inhofe,Patty Murray,9,19,0
B001277,B001236,Richard Blumenthal,John Boozman,14,25,0
I000055,S001181,Johnny Isakson,Jeanne Shaheen,18,25,0
A000368,N000032,Kelly Ayotte,Bill Nelson,18,25,1
K000148,L000123,John Kerry,Frank Lautenberg,1,1,0
J000177,U000039,Tim Johnson,Tom Udall,23,25,2
B001288,B000944,Cory Booker,Sherrod Brown,11,12,1
C001035,G000386,Susan Collins,Charles Grassley,13,25,1
R000595,W000779,Marco Rubio,Ron Wyden,10,24,0
H001061,S001184,John Hoeven,Tim Scott,12,24,1
J000291,R000146,Mike Johanns,Harry Reid,14,23,0
C001098,W000818,Ted Cruz,John Walsh,8,11,1
C000880,W000817,Michael Crapo,Elizabeth Warren,9,24,1
C000286,M001170,Saxby Chambliss,Claire McCaskill,16,20,1
I000055,J000177,Johnny Isakson,Tim Johnson,18,25,1
K000384,K000367,Tim Kaine,Amy Klobuchar,23,24,2
C000141,V000127,Benjamin Cardin,David Vitter,16,25,0
J000291,W000817,Mike Johanns,Elizabeth Warren,12,22,0
J000293,L000261,Ron Johnson,Carl Levin,7,25,0
C001070,H001069,Bob Casey,Heidi Heitkamp,22,22,3
C001071,F000062,Bob Corker,Dianne Feinstein,15,25,1
H001046,R000595,Martin Heinrich,Marco Rubio,9,23,0
B001135,C000286,Richard Burr,Saxby Chambliss,21,24,1
U000039,W000802,Tom Udall,Sheldon Whitehouse,23,25,2
B000575,F000062,Roy Blunt,Dianne Feinstein,19,25,1
H000338,M001183,Orrin Hatch,Joe Manchin,16,24,1
B001230,U000039,Tammy Baldwin,Tom Udall,23,24,2
A000368,V000127,Kelly Ayotte,David Vitter,16,25,1
C001098,U000039,Ted Cruz,Tom Udall,7,24,0
H001042,M000303,Mazie Hirono,John McCain,12,22,0
H001061,M000133,John Hoeven,Edward Markey,12,16,1
M001183,U000039,Joe Manchin,Tom Udall,20,24,1
F000062,R000122,Dianne Feinstein,Jack Reed,23,25,3
N000032,P000590,Bill Nelson,Mark Pryor,24,25,1
J000177,W000818,Tim Johnson,John Walsh,9,11,0
C001100,R000307,Jeffrey Chiesa,Pat Roberts,2,5,0
C001056,L000261,John Cornyn,Carl Levin,11,24,0
S000033,W000802,Bernard Sanders,Sheldon Whitehouse,23,24,2
C001056,R000361,John Cornyn,John Rockefeller,11,24,0
H001049,L000550,Kay Hagan,Mary Landrieu,24,24,4
J000293,M001183,Ron Johnson,Joe Manchin,8,24,1
B001277,C001088,Richard Blumenthal,Christopher Coons,23,24,2
B001135,L000550,Richard Burr,Mary Landrieu,17,24,2
B000944,F000062,Sherrod Brown,Dianne Feinstein,22,24,2
J000177,N000032,Tim Johnson,Bill Nelson,24,25,2
G000386,T000464,Charles Grassley,Jon Tester,15,25,1
N000032,S000148,Bill Nelson,Charles Schumer,25,25,3
A000368,U000039,Kelly Ayotte,Tom Udall,17,25,1
B001230,V000127,Tammy Baldwin,David Vitter,14,24,0
C001098,V000127,Ted Cruz,David Vitter,16,24,1
S000033,V000127,Bernard Sanders,David Vitter,15,24,0
G000555,H001061,Kirsten Gillibrand,John Hoeven,21,25,1
B001265,M000639,Mark Begich,Robert Menendez,21,23,3
B001267,C000127,Michael Bennet,Maria Cantwell,22,25,2
C000127,I000024,Maria Cantwell,James Inhofe,10,22,0
C001100,G000359,Jeffrey Chiesa,Lindsey Graham,5,5,0
H001042,M000355,Mazie Hirono,Mitch McConnell,12,24,0
C000286,K000360,Saxby Chambliss,Mark Kirk,15,22,2
C000141,U000039,Benjamin Cardin,Tom Udall,25,25,2
C000286,M001169,Saxby Chambliss,Christopher Murphy,16,23,1
M000355,M000702,Mitch McConnell,Barbara Mikulski,14,25,0
F000062,T000461,Dianne Feinstein,Patrick Toomey,12,25,0
G000359,W000805,Lindsey Graham,Mark Warner,19,24,2
B001265,W000779,Mark Begich,Ron Wyden,20,23,3
B001277,P000603,Richard Blumenthal,Rand Paul,7,23,0
E000285,W000802,Michael Enzi,Sheldon Whitehouse,11,25,1
A000368,W000818,Kelly Ayotte,John Walsh,11,11,1
H001041,L000577,Dean Heller,Mike Lee,11,23,1
B001230,N000032,Tammy Baldwin,Bill Nelson,22,24,2
C000880,S000770,Michael Crapo,Debbie Stabenow,9,25,1
C001098,N000032,Ted Cruz,Bill Nelson,8,24,0
R000307,S001194,Pat Roberts,Brian Schatz,9,23,0
J000177,V000127,Tim Johnson,David Vitter,16,25,0
S000770,T000250,Debbie Stabenow,John Thune,14,25,0
B000575,B001288,Roy Blunt,Cory Booker,10,13,1
S000320,W000779,Richard Shelby,Ron Wyden,13,25,0
C000542,S000320,Daniel Coats,Richard Shelby,17,25,1
L000123,L000577,Frank Lautenberg,Mike Lee,0,3,0
B001135,H001069,Richard Burr,Heidi Heitkamp,15,23,1
B001267,M001111,Michael Bennet,Patty Murray,19,22,2
B001288,C001071,Cory Booker,Bob Corker,6,13,0
C000174,K000367,Thomas Carper,Amy Klobuchar,21,25,3
C000141,W000818,Benjamin Cardin,John Walsh,10,11,0
C000286,C000567,Saxby Chambliss,Thad Cochran,20,22,1
C000542,M001153,Daniel Coats,Lisa Murkowski,14,23,1
D000607,S000033,Joe Donnelly,Bernard Sanders,21,23,2
H001049,S001184,Kay Hagan,Tim Scott,10,24,1
C001100,C001056,Jeffrey Chiesa,John Cornyn,2,5,0
R000307,R000361,Pat Roberts,John Rockefeller,9,24,0
C001070,U000038,Bob Casey,Mark Udall,22,23,2
C000880,D000563,Michael Crapo,Richard Durbin,10,25,2
P000603,S000148,Rand Paul,Charles Schumer,8,23,0
M001170,S001141,Claire McCaskill,Jeff Sessions,8,19,1
L000261,S000033,Carl Levin,Bernard Sanders,23,24,2
D000563,T000250,Richard Durbin,John Thune,15,25,0
G000359,R000361,Lindsey Graham,John Rockefeller,18,25,1
F000062,L000577,Dianne Feinstein,Mike Lee,4,24,0
J000291,J000293,Mike Johanns,Ron Johnson,15,23,1
B000711,H001042,Barbara Boxer,Mazie Hirono,22,22,2
R000361,W000817,John Rockefeller,Elizabeth Warren,22,24,3
F000463,F000444,Deb Fischer,Jeff Flake,17,24,1
B001230,D000607,Tammy Baldwin,Joe Donnelly,21,24,3
C000127,W000817,Maria Cantwell,Elizabeth Warren,22,24,2
C001098,D000607,Ted Cruz,Joe Donnelly,9,24,1
D000563,F000457,Richard Durbin,Al Franken,24,25,4
E000285,L000261,Michael Enzi,Carl Levin,12,25,1
B001261,M000133,John Barrasso,Edward Markey,9,15,0
H001041,M000303,Dean Heller,John McCain,16,22,1
F000444,V000127,Jeff Flake,David Vitter,13,24,1
C001088,S000148,Christopher Coons,Charles Schumer,24,24,2
F000463,U000038,Deb Fischer,Mark Udall,13,23,0
A000368,R000584,Kelly Ayotte,Jim Risch,14,25,1
M000639,W000437,Robert Menendez,Roger Wicker,20,25,1
L000261,M001111,Carl Levin,Patty Murray,22,22,2
C001056,W000805,John Cornyn,Mark Warner,11,23,1
D000563,J000291,Richard Durbin,Mike Johanns,14,23,1
H001046,R000146,Martin Heinrich,Harry Reid,24,24,2
K000148,K000383,John Kerry,Angus King,0,0,0
L000123,N000032,Frank Lautenberg,Bill Nelson,3,3,2
B001261,K000383,John Barrasso,Angus King,12,22,0
B001288,S001181,Cory Booker,Jeanne Shaheen,13,13,1
C000141,R000584,Benjamin Cardin,Jim Risch,8,25,0
T000250,W000802,John Thune,Sheldon Whitehouse,14,25,0
B000944,I000055,Sherrod Brown,Johnny Isakson,16,24,0
B001265,W000437,Mark Begich,Roger Wicker,20,23,2
L000550,T000464,Mary Landrieu,Jon Tester,22,24,3
B001277,M001170,Richard Blumenthal,Claire McCaskill,20,21,2
F000457,M000133,Al Franken,Edward Markey,14,16,3
B000944,L000577,Sherrod Brown,Mike Lee,5,23,0
B000711,C001071,Barbara Boxer,Bob Corker,13,23,0
K000383,W000818,Angus King,John Walsh,10,11,0
C000127,M001176,Maria Cantwell,Jeff Merkley,22,24,2
C000542,M000639,Daniel Coats,Robert Menendez,15,25,0
G000386,H001049,Charles Grassley,Kay Hagan,13,25,1
B001230,H000338,Tammy Baldwin,Orrin Hatch,12,24,0
C001099,W000437,William Cowan,Roger Wicker,5,6,0
B001236,C000286,John Boozman,Saxby Chambliss,20,24,1
S000320,W000437,Richard Shelby,Roger Wicker,18,25,1
W000817,W000802,Elizabeth Warren,Sheldon Whitehouse,23,24,4
C000286,K000384,Saxby Chambliss,Tim Kaine,17,23,0
C000127,C000174,Maria Cantwell,Thomas Carper,20,25,2
A000360,K000383,Lamar Alexander,Angus King,14,21,1
B001265,M001153,Mark Begich,Lisa Murkowski,22,22,3
E000285,R000307,Michael Enzi,Pat Roberts,22,24,1
B001288,W000817,Cory Booker,Elizabeth Warren,12,13,2
H000206,W000818,Tom Harkin,John Walsh,9,10,0
C000141,H000206,Benjamin Cardin,Tom Harkin,22,24,3
F000463,F000457,Deb Fischer,Al Franken,15,24,0
R000361,R000595,John Rockefeller,Marco Rubio,9,24,0
H000338,J000177,Orrin Hatch,Tim Johnson,16,25,0
C001099,M001153,William Cowan,Lisa Murkowski,3,4,1
E000285,G000359,Michael Enzi,Lindsey Graham,19,25,2
B001277,B001135,Richard Blumenthal,Richard Burr,15,25,0
H001046,M000702,Martin Heinrich,Barbara Mikulski,24,24,2
B001267,W000805,Michael Bennet,Mark Warner,21,24,2
T000461,U000038,Patrick Toomey,Mark Udall,12,24,0
M001153,S000320,Lisa Murkowski,Richard Shelby,13,23,1
C000542,W000779,Daniel Coats,Ron Wyden,17,25,0
D000607,T000461,Joe Donnelly,Patrick Toomey,12,24,1
N000032,S001181,Bill Nelson,Jeanne Shaheen,24,25,2
A000368,H000206,Kelly Ayotte,Tom Harkin,16,24,2
D000563,J000293,Richard Durbin,Ron Johnson,7,25,0
I000024,K000367,James Inhofe,Amy Klobuchar,11,22,0
L000550,R000595,Mary Landrieu,Marco Rubio,10,23,1
J000177,P000449,Tim Johnson,Rob Portman,14,25,0
C000127,W000802,Maria Cantwell,Sheldon Whitehouse,22,25,2
B000711,S001181,Barbara Boxer,Jeanne Shaheen,21,23,2
G000555,K000148,Kirsten Gillibrand,John Kerry,2,2,0
B001267,R000361,Michael Bennet,John Rockefeller,22,25,2
R000584,T000250,Jim Risch,John Thune,19,25,1
C001071,M000355,Bob Corker,Mitch McConnell,20,25,1
B000944,M000303,Sherrod Brown,John McCain,12,22,0
K000148,L000174,John Kerry,Patrick Leahy,2,2,0
L000123,U000038,Frank Lautenberg,Mark Udall,3,3,2
C001035,G000555,Susan Collins,Kirsten Gillibrand,23,25,3
H001041,I000055,Dean Heller,Johnny Isakson,13,24,2
D000563,K000383,Richard Durbin,Angus King,23,23,3
B000575,M000355,Roy Blunt,Mitch McConnell,20,25,1
B001261,J000291,John Barrasso,Mike Johanns,19,22,1
W000437,W000779,Roger Wicker,Ron Wyden,18,25,1
M000702,R000595,Barbara Mikulski,Marco Rubio,9,24,0
B001135,S000148,Richard Burr,Charles Schumer,16,25,0
H001041,W000779,Dean Heller,Ron Wyden,16,24,1
B001261,C000880,John Barrasso,Michael Crapo,19,24,1
C001056,E000285,John Cornyn,Michael Enzi,20,24,1
M000702,R000122,Barbara Mikulski,Jack Reed,23,25,3
C001098,P000449,Ted Cruz,Rob Portman,16,24,1
B001261,T000250,John Barrasso,John Thune,22,24,1
B001288,H001042,Cory Booker,Mazie Hirono,13,13,1
M001170,S000148,Claire McCaskill,Charles Schumer,20,21,2
B000243,C000141,Max Baucus,Benjamin Cardin,12,14,2
C001056,M001111,John Cornyn,Patty Murray,11,21,0
C000127,K000367,Maria Cantwell,Amy Klobuchar,24,25,2
L000550,M001183,Mary Landrieu,Joe Manchin,21,23,4
B001261,F000457,John Barrasso,Al Franken,14,24,0
K000148,M001111,John Kerry,Patty Murray,1,1,0
F000463,I000055,Deb Fischer,Johnny Isakson,20,24,1
H000206,H001042,Tom Harkin,Mazie Hirono,22,23,3
E000285,T000464,Michael Enzi,Jon Tester,13,25,1
S000148,W000437,Charles Schumer,Roger Wicker,21,25,1
A000368,B000243,Kelly Ayotte,Max Baucus,9,14,1
K000384,R000361,Tim Kaine,John Rockefeller,24,24,2
F000444,H001049,Jeff Flake,Kay Hagan,12,24,1
C001070,H000206,Bob Casey,Tom Harkin,21,23,2
H001042,J000291,Mazie Hirono,Mike Johanns,12,22,0
J000177,M001170,Tim Johnson,Claire McCaskill,20,21,2
B001236,R000361,John Boozman,John Rockefeller,15,25,1
M000355,S000770,Mitch McConnell,Debbie Stabenow,13,25,0
M001111,S001181,Patty Murray,Jeanne Shaheen,21,22,2
C001070,F000444,Bob Casey,Jeff Flake,11,23,0
B001277,S001194,Richard Blumenthal,Brian Schatz,22,23,3
N000032,T000250,Bill Nelson,John Thune,15,25,0
C000542,G000555,Daniel Coats,Kirsten Gillibrand,15,25,0
E000285,M000133,Michael Enzi,Edward Markey,8,16,0
C000880,F000062,Michael Crapo,Dianne Feinstein,10,25,1
C000286,L000261,Saxby Chambliss,Carl Levin,18,24,0
B001135,J000293,Richard Burr,Ron Johnson,16,25,1
H001049,L000577,Kay Hagan,Mike Lee,5,24,1
A000360,U000039,Lamar Alexander,Tom Udall,15,23,0
M000133,S001181,Edward Markey,Jeanne Shaheen,15,16,1
C000127,H001041,Maria Cantwell,Dean Heller,17,24,1
H001049,M000702,Kay Hagan,Barbara Mikulski,24,25,2
R000584,U000038,Jim Risch,Mark Udall,9,24,0
B000944,K000367,Sherrod Brown,Amy Klobuchar,21,24,2
H001041,H001042,Dean Heller,Mazie Hirono,15,23,1
F000457,H001042,Al Franken,Mazie Hirono,22,24,3
C001056,W000802,John Cornyn,Sheldon Whitehouse,10,24,0
B000711,D000563,Barbara Boxer,Richard Durbin,22,23,2
I000055,R000122,Johnny Isakson,Jack Reed,17,25,2
S001184,W000805,Tim Scott,Mark Warner,11,23,1
A000360,W000818,Lamar Alexander,John Walsh,6,9,1
I000024,T000461,James Inhofe,Patrick Toomey,18,22,1
I000055,U000039,Johnny Isakson,Tom Udall,18,25,0
L000577,M000133,Mike Lee,Edward Markey,5,15,0
H001061,M001153,John Hoeven,Lisa Murkowski,20,23,2
B001261,B001288,John Barrasso,Cory Booker,7,12,0
H001042,T000250,Mazie Hirono,John Thune,13,24,0
C001035,M001183,Susan Collins,Joe Manchin,22,24,4
B000243,C001070,Max Baucus,Bob Casey,12,13,2
M001169,U000038,Christopher Murphy,Mark Udall,22,23,3
F000062,W000802,Dianne Feinstein,Sheldon Whitehouse,22,25,3
C001100,K000384,Jeffrey Chiesa,Tim Kaine,5,5,0
C001035,M000639,Susan Collins,Robert Menendez,23,25,3
B000711,S000770,Barbara Boxer,Debbie Stabenow,23,23,2
B001236,C001100,John Boozman,Jeffrey Chiesa,4,5,0
K000360,R000584,Mark Kirk,Jim Risch,14,22,1
C000567,M001111,Thad Cochran,Patty Murray,15,19,0
I000024,M000303,James Inhofe,John McCain,13,20,1
K000367,P000590,Amy Klobuchar,Mark Pryor,23,25,2
L000174,U000039,Patrick Leahy,Tom Udall,23,25,2
F000457,H001061,Al Franken,John Hoeven,21,25,1
M000133,U000038,Edward Markey,Mark Udall,15,16,1
B001267,C000286,Michael Bennet,Saxby Chambliss,18,24,0
H001042,M001170,Mazie Hirono,Claire McCaskill,19,20,2
E000285,K000360,Michael Enzi,Mark Kirk,14,22,1
B001265,D000563,Mark Begich,Richard Durbin,22,23,2
B000243,F000463,Max Baucus,Deb Fischer,6,13,0
H000338,S001184,Orrin Hatch,Tim Scott,15,24,1
E000285,M001169,Michael Enzi,Christopher Murphy,10,24,1
B000711,U000039,Barbara Boxer,Tom Udall,23,23,2
K000148,W000779,John Kerry,Ron Wyden,2,2,0
M001183,P000449,Joe Manchin,Rob Portman,18,24,1
C001071,M000133,Bob Corker,Edward Markey,8,16,0
B000575,K000383,Roy Blunt,Angus King,18,23,1
C000174,I000055,Thomas Carper,Johnny Isakson,16,25,0
G000386,R000595,Charles Grassley,Marco Rubio,18,24,1
K000384,W000805,Tim Kaine,Mark Warner,21,23,2
D000563,W000805,Richard Durbin,Mark Warner,22,24,4
M001169,M001111,Christopher Murphy,Patty Murray,20,21,2
B000575,M000133,Roy Blunt,Edward Markey,12,16,1
C001071,K000383,Bob Corker,Angus King,14,23,1
B001236,W000805,John Boozman,Mark Warner,16,24,2
M000303,S001141,John McCain,Jeff Sessions,11,21,1
S001194,S000148,Brian Schatz,Charles Schumer,23,23,3
K000360,M000133,Mark Kirk,Edward Markey,11,14,2
C000127,L000261,Maria Cantwell,Carl Levin,25,25,2
K000360,U000038,Mark Kirk,Mark Udall,15,21,2
C001035,W000779,Susan Collins,Ron Wyden,21,25,3
M000303,W000802,John McCain,Sheldon Whitehouse,12,23,0
K000360,R000361,Mark Kirk,John Rockefeller,15,22,2
H000206,L000123,Tom Harkin,Frank Lautenberg,3,3,2
L000577,M001176,Mike Lee,Jeff Merkley,4,23,0
R000122,S001184,Jack Reed,Tim Scott,9,24,0
B001261,B000711,John Barrasso,Barbara Boxer,11,22,0
H001061,S001141,John Hoeven,Jeff Sessions,11,23,1
H001061,M000639,John Hoeven,Robert Menendez,21,25,1
H001041,K000367,Dean Heller,Amy Klobuchar,16,24,2
J000293,P000603,Ron Johnson,Rand Paul,20,23,1
B001265,G000555,Mark Begich,Kirsten Gillibrand,21,23,3
G000386,R000146,Charles Grassley,Harry Reid,12,25,0
J000177,M000934,Tim Johnson,Jerry Moran,12,21,1
B000944,C000127,Sherrod Brown,Maria Cantwell,22,24,2
B001288,D000563,Cory Booker,Richard Durbin,13,13,2
F000062,I000024,Dianne Feinstein,James Inhofe,10,22,0
L000550,N000032,Mary Landrieu,Bill Nelson,23,24,3
H001046,L000550,Martin Heinrich,Mary Landrieu,22,23,2
R000122,R000584,Jack Reed,Jim Risch,9,25,0
J000293,M001170,Ron Johnson,Claire McCaskill,7,21,1
C000174,L000577,Thomas Carper,Mike Lee,9,24,0
C000560,S000148,Tom Coburn,Charles Schumer,6,23,0
C001099,G000555,William Cowan,Kirsten Gillibrand,6,6,2
C000286,C001056,Saxby Chambliss,John Cornyn,16,23,1
J000291,S001181,Mike Johanns,Jeanne Shaheen,13,23,0
K000148,M000702,John Kerry,Barbara Mikulski,2,2,0
G000555,S000320,Kirsten Gillibrand,Richard Shelby,13,25,0
M000702,T000464,Barbara Mikulski,Jon Tester,22,25,3
C000567,R000361,Thad Cochran,John Rockefeller,18,22,0
C000880,S001181,Michael Crapo,Jeanne Shaheen,11,25,1
B000243,L000174,Max Baucus,Patrick Leahy,11,14,2
H001042,K000383,Mazie Hirono,Angus King,22,23,3
A000360,H000206,Lamar Alexander,Tom Harkin,14,22,2
C001088,J000293,Christopher Coons,Ron Johnson,6,24,0
B001277,M001183,Richard Blumenthal,Joe Manchin,20,24,2
B001230,H001069,Tammy Baldwin,Heidi Heitkamp,21,23,2
B001230,M000934,Tammy Baldwin,Jerry Moran,11,20,1
C001098,H001069,Ted Cruz,Heidi Heitkamp,9,23,1
C001098,M000934,Ted Cruz,Jerry Moran,14,20,1
M000934,S000033,Jerry Moran,Bernard Sanders,10,20,1
H001069,S000033,Heidi Heitkamp,Bernard Sanders,20,22,2
C001070,U000039,Bob Casey,Tom Udall,22,24,2
M001153,R000361,Lisa Murkowski,John Rockefeller,21,23,1
F000457,S001181,Al Franken,Jeanne Shaheen,23,25,2
B000944,C001070,Sherrod Brown,Bob Casey,20,23,2
F000463,W000818,Deb Fischer,John Walsh,8,11,1
E000285,T000461,Michael Enzi,Patrick Toomey,19,25,1
D000607,F000457,Joe Donnelly,Al Franken,22,24,3
H001061,W000779,John Hoeven,Ron Wyden,19,25,1
S001184,W000817,Tim Scott,Elizabeth Warren,9,24,0
C001100,M001169,Jeffrey Chiesa,Christopher Murphy,4,5,0
L000550,R000122,Mary Landrieu,Jack Reed,21,24,4
M001183,S000148,Joe Manchin,Charles Schumer,21,24,2
C001100,K000360,Jeffrey Chiesa,Mark Kirk,4,5,0
B001261,M000355,John Barrasso,Mitch McConnell,23,24,1
C000560,H001046,Tom Coburn,Martin Heinrich,5,22,0
M000303,M001176,John McCain,Jeff Merkley,11,22,0
C000286,G000359,Saxby Chambliss,Lindsey Graham,19,24,1
A000360,S001141,Lamar Alexander,Jeff Sessions,13,21,1
B000575,J000291,Roy Blunt,Mike Johanns,20,23,2
C000567,W000805,Thad Cochran,Mark Warner,17,21,1
C001070,R000584,Bob Casey,Jim Risch,10,24,0
H001046,S001184,Martin Heinrich,Tim Scott,9,24,0
C001100,U000039,Jeffrey Chiesa,Tom Udall,4,5,0
C001071,J000291,Bob Corker,Mike Johanns,18,23,1
R000122,S001181,Jack Reed,Jeanne Shaheen,22,25,2
H001049,T000464,Kay Hagan,Jon Tester,23,25,3
F000062,W000817,Dianne Feinstein,Elizabeth Warren,22,24,3
C001035,W000437,Susan Collins,Roger Wicker,22,25,2
R000584,T000464,Jim Risch,Jon Tester,12,25,1
C000286,R000307,Saxby Chambliss,Pat Roberts,14,23,1
P000590,W000818,Mark Pryor,John Walsh,11,11,1
B000575,F000457,Roy Blunt,Al Franken,18,25,2
H000206,L000174,Tom Harkin,Patrick Leahy,20,24,2
E000285,K000384,Michael Enzi,Tim Kaine,11,24,0
S001194,V000127,Brian Schatz,David Vitter,15,23,1
B001135,G000359,Richard Burr,Lindsey Graham,19,25,1
I000024,I000055,James Inhofe,Johnny Isakson,16,22,1
C000141,U000038,Benjamin Cardin,Mark Udall,23,24,3
B001236,E000285,John Boozman,Michael Enzi,22,25,2
S000033,S001194,Bernard Sanders,Brian Schatz,21,22,2
B001277,E000285,Richard Blumenthal,Michael Enzi,11,25,0
A000360,B000243,Lamar Alexander,Max Baucus,10,14,0
K000148,M001153,John Kerry,Lisa Murkowski,2,2,0
C001071,C000880,Bob Corker,Michael Crapo,18,25,1
B001288,S000770,Cory Booker,Debbie Stabenow,13,13,1
B000575,T000250,Roy Blunt,John Thune,21,25,1
G000359,L000261,Lindsey Graham,Carl Levin,18,25,1
M001169,W000805,Christopher Murphy,Mark Warner,20,23,4
B000575,C000880,Roy Blunt,Michael Crapo,14,25,2
B001277,C000560,Richard Blumenthal,Tom Coburn,5,23,0
A000368,U000038,Kelly Ayotte,Mark Udall,18,24,1
C001098,P000590,Ted Cruz,Mark Pryor,9,24,1
B001236,M001111,John Boozman,Patty Murray,14,22,0
B001230,P000590,Tammy Baldwin,Mark Pryor,21,24,1
C001100,M001170,Jeffrey Chiesa,Claire McCaskill,4,4,0
A000368,P000590,Kelly Ayotte,Mark Pryor,19,25,2
B001135,W000805,Richard Burr,Mark Warner,15,24,1
T000464,W000437,Jon Tester,Roger Wicker,20,25,1
B001265,L000550,Mark Begich,Mary Landrieu,22,22,4
B000944,T000250,Sherrod Brown,John Thune,13,24,0
A000360,P000449,Lamar Alexander,Rob Portman,15,23,1
H001061,K000148,John Hoeven,John Kerry,2,2,0
B000944,C000880,Sherrod Brown,Michael Crapo,10,24,1
C001098,U000038,Ted Cruz,Mark Udall,8,23,0
B001230,U000038,Tammy Baldwin,Mark Udall,21,23,2
C000542,G000386,Daniel Coats,Charles Grassley,19,25,1
H001049,M000639,Kay Hagan,Robert Menendez,23,25,3
C000141,P000590,Benjamin Cardin,Mark Pryor,23,25,2
L000550,S000320,Mary Landrieu,Richard Shelby,15,24,1
H001042,K000367,Mazie Hirono,Amy Klobuchar,22,24,3
C001099,L000550,William Cowan,Mary Landrieu,6,6,3
G000555,H001046,Kirsten Gillibrand,Martin Heinrich,23,24,2
B000944,F000457,Sherrod Brown,Al Franken,21,24,2
C001070,D000607,Bob Casey,Joe Donnelly,23,23,2
M001176,R000361,Jeff Merkley,John Rockefeller,22,24,2
C000127,S001181,Maria Cantwell,Jeanne Shaheen,24,25,2
B000711,W000802,Barbara Boxer,Sheldon Whitehouse,22,23,2
L000261,M000934,Carl Levin,Jerry Moran,12,21,1
L000261,W000779,Carl Levin,Ron Wyden,22,25,2
F000444,R000146,Jeff Flake,Harry Reid,11,24,0
C001088,H001069,Christopher Coons,Heidi Heitkamp,21,22,2
B001261,M000303,John Barrasso,John McCain,15,22,1
